Date,Type,Name,Start,End,Duration
26/06/17,place,"Place in Islands Brygge, København",2017-06-26T00:00:00+02:00,2017-06-26T00:06:31+02:00,391
26/06/17,move,transport,2017-06-26T00:06:31+02:00,2017-06-26T00:14:02+02:00,451
26/06/17,place,"Place in Christianshavn, København",2017-06-26T00:14:02+02:00,2017-06-26T08:22:10+02:00,29288
26/06/17,move,transport,2017-06-26T08:22:10+02:00,2017-06-26T08:26:45+02:00,275
26/06/17,move,cycling,2017-06-26T08:26:45+02:00,2017-06-26T08:31:29+02:00,284
26/06/17,move,walking,2017-06-26T08:31:30+02:00,2017-06-26T08:31:59+02:00,29
26/06/17,place,"Place in Østerport, København",2017-06-26T08:32:00+02:00,2017-06-26T12:03:28+02:00,12688
26/06/17,move,walking,2017-06-26T12:03:28+02:00,2017-06-26T12:08:00+02:00,272
26/06/17,place,"Place in Indre By, København",2017-06-26T12:08:01+02:00,2017-06-26T12:28:42+02:00,1241
26/06/17,move,walking,2017-06-26T12:28:42+02:00,2017-06-26T12:38:06+02:00,564
26/06/17,place,"Place in Østerport, København",2017-06-26T12:38:07+02:00,2017-06-26T17:19:07+02:00,16860
26/06/17,move,transport,2017-06-26T17:19:07+02:00,2017-06-26T17:29:54+02:00,647
26/06/17,place,"Place in Christianshavn, København",2017-06-26T17:29:55+02:00,2017-06-27T00:00:00+02:00,23405
