Date,Type,Name,Start,End,Duration
20/04/17,place,Place in Reykjavík,2017-04-20T00:00:00+02:00,2017-04-20T12:40:32+02:00,45632
20/04/17,move,walking,2017-04-20T12:40:32+02:00,2017-04-20T12:47:08+02:00,396
20/04/17,place,Place in Reykjavík,2017-04-20T12:47:09+02:00,2017-04-20T13:32:34+02:00,2725
20/04/17,move,walking,2017-04-20T13:32:34+02:00,2017-04-20T13:37:03+02:00,269
20/04/17,place,Place in Reykjavík,2017-04-20T13:37:04+02:00,2017-04-20T13:40:13+02:00,189
20/04/17,move,walking,2017-04-20T13:40:13+02:00,2017-04-20T13:44:45+02:00,272
20/04/17,place,Place in Reykjavík,2017-04-20T13:44:46+02:00,2017-04-20T14:10:01+02:00,1515
20/04/17,move,walking,2017-04-20T14:10:01+02:00,2017-04-20T14:19:44+02:00,583
20/04/17,place,"Safnbúð Listasafns Íslands / Gallery Shop, National Gallery of Iceland",2017-04-20T14:19:45+02:00,2017-04-20T15:29:08+02:00,4163
20/04/17,move,walking,2017-04-20T15:29:08+02:00,2017-04-20T15:42:11+02:00,783
20/04/17,place,Bravó!,2017-04-20T15:42:12+02:00,2017-04-20T15:57:46+02:00,934
20/04/17,place,Place in Reykjavík,2017-04-20T15:57:47+02:00,2017-04-20T16:21:42+02:00,1435
20/04/17,move,walking,2017-04-20T16:21:42+02:00,2017-04-20T16:30:08+02:00,506
20/04/17,place,Place in Reykjavík,2017-04-20T16:30:09+02:00,2017-04-20T16:46:37+02:00,988
20/04/17,move,walking,2017-04-20T16:46:37+02:00,2017-04-20T17:03:41+02:00,1024
20/04/17,place,Cafe Babalú,2017-04-20T17:03:42+02:00,2017-04-20T17:22:54+02:00,1152
20/04/17,move,walking,2017-04-20T17:22:54+02:00,2017-04-20T17:32:07+02:00,553
20/04/17,place,Stefánsbúð,2017-04-20T17:32:08+02:00,2017-04-20T17:45:42+02:00,814
20/04/17,move,walking,2017-04-20T17:45:42+02:00,2017-04-20T17:52:09+02:00,387
20/04/17,place,Place in Reykjavík,2017-04-20T17:52:10+02:00,2017-04-20T18:07:02+02:00,892
20/04/17,move,walking,2017-04-20T18:07:02+02:00,2017-04-20T18:12:41+02:00,339
20/04/17,place,Place in Reykjavík,2017-04-20T18:12:42+02:00,2017-04-20T18:58:42+02:00,2760
20/04/17,move,walking,2017-04-20T18:58:42+02:00,2017-04-20T19:13:37+02:00,895
20/04/17,place,Place in Reykjavík,2017-04-20T19:13:38+02:00,2017-04-20T22:27:21+02:00,11623
20/04/17,move,walking,2017-04-20T22:27:21+02:00,2017-04-20T22:44:25+02:00,1024
20/04/17,place,Mikkeller & Friends Reykjavík,2017-04-20T22:44:26+02:00,2017-04-20T23:47:44+02:00,3798
20/04/17,move,walking,2017-04-20T23:47:44+02:00,2017-04-20T23:59:59+02:00,735
