Date,Type,Name,Start,End,Duration
09/07/17,place,Place in Ogre,2017-07-09T00:00:00+02:00,2017-07-09T11:14:39+02:00,40479
09/07/17,move,cycling,2017-07-09T11:14:39+02:00,2017-07-09T11:18:58+02:00,259
09/07/17,place,Place in Ogre,2017-07-09T11:18:59+02:00,2017-07-09T11:40:10+02:00,1271
09/07/17,move,cycling,2017-07-09T11:40:10+02:00,2017-07-09T11:57:00+02:00,1010
09/07/17,place,Place in Ogresgals,2017-07-09T11:57:01+02:00,2017-07-09T12:07:56+02:00,655
09/07/17,move,cycling,2017-07-09T12:07:56+02:00,2017-07-09T12:27:45+02:00,1189
09/07/17,place,Place in Kegums,2017-07-09T12:27:46+02:00,2017-07-09T12:31:53+02:00,247
09/07/17,move,cycling,2017-07-09T12:31:53+02:00,2017-07-09T14:09:24+02:00,5851
09/07/17,place,Place in Vecumnieki,2017-07-09T14:09:25+02:00,2017-07-09T15:35:47+02:00,5182
09/07/17,move,cycling,2017-07-09T15:35:47+02:00,2017-07-09T16:59:24+02:00,5017
09/07/17,place,Place in Germaniškis,2017-07-09T16:59:25+02:00,2017-07-09T17:40:09+02:00,2444
09/07/17,move,cycling,2017-07-09T17:40:09+02:00,2017-07-09T19:48:14+02:00,7685
09/07/17,place,Place in Vabalninkas,2017-07-09T19:48:15+02:00,2017-07-09T20:00:51+02:00,756
09/07/17,move,cycling,2017-07-09T20:00:51+02:00,2017-07-09T21:34:11+02:00,5600
09/07/17,place,Place in Kupiskis,2017-07-09T21:34:12+02:00,2017-07-09T21:39:21+02:00,309
09/07/17,move,cycling,2017-07-09T21:39:21+02:00,2017-07-09T21:45:23+02:00,362
09/07/17,place,Place in Kupiskis,2017-07-09T21:45:23+02:00,2017-07-10T00:00:00+02:00,8077
