Date,Type,Name,Start,End,Duration
23/08/17,place,"Place in Christianshavn, København",2017-08-23T00:00:00+02:00,2017-08-23T08:05:44+02:00,29144
23/08/17,move,cycling,2017-08-23T08:05:44+02:00,2017-08-23T08:15:22+02:00,578
23/08/17,place,"Place in Østerport, København",2017-08-23T08:15:23+02:00,2017-08-23T12:35:17+02:00,15594
23/08/17,move,walking,2017-08-23T12:35:17+02:00,2017-08-23T12:37:30+02:00,133
23/08/17,move,transport,2017-08-23T12:37:30+02:00,2017-08-23T12:42:24+02:00,294
23/08/17,move,walking,2017-08-23T12:42:24+02:00,2017-08-23T12:45:31+02:00,187
23/08/17,place,"Place in Indre By, København",2017-08-23T12:45:32+02:00,2017-08-23T13:11:48+02:00,1576
23/08/17,move,walking,2017-08-23T13:11:48+02:00,2017-08-23T13:16:50+02:00,302
23/08/17,place,"Place in Østerport, København",2017-08-23T13:16:51+02:00,2017-08-23T16:26:36+02:00,11385
23/08/17,move,cycling,2017-08-23T16:26:36+02:00,2017-08-23T16:36:35+02:00,599
23/08/17,place,"Place in Christianshavn, København",2017-08-23T16:36:36+02:00,2017-08-23T18:49:33+02:00,7977
23/08/17,move,transport,2017-08-23T18:49:33+02:00,2017-08-23T19:11:02+02:00,1289
23/08/17,place,"Place in Centrum, København",2017-08-23T19:11:03+02:00,2017-08-23T21:10:52+02:00,7189
23/08/17,move,cycling,2017-08-23T21:10:52+02:00,2017-08-23T21:19:03+02:00,491
23/08/17,place,"Place in Christianshavn, København",2017-08-23T21:19:04+02:00,2017-08-24T00:00:00+02:00,9656
