Date,Type,Name,Start,End,Duration
11/06/17,place,"Place in Christianshavn, København",2017-06-11T00:00:00+02:00,2017-06-11T07:08:58+02:00,25738
11/06/17,move,cycling,2017-06-11T07:08:58+02:00,2017-06-11T07:35:04+02:00,1566
11/06/17,place,"Place in Østerport, København",2017-06-11T07:35:05+02:00,2017-06-11T07:47:42+02:00,757
11/06/17,move,transport,2017-06-11T07:47:42+02:00,2017-06-11T08:18:38+02:00,1856
11/06/17,move,cycling,2017-06-11T08:30:41+02:00,2017-06-11T08:49:34+02:00,1133
11/06/17,place,Place in Allerød,2017-06-11T08:49:35+02:00,2017-06-11T08:55:10+02:00,335
11/06/17,move,cycling,2017-06-11T08:55:10+02:00,2017-06-11T13:36:35+02:00,16885
11/06/17,place,Place in Hørsholm,2017-06-11T13:50:15+02:00,2017-06-11T15:12:50+02:00,4955
11/06/17,move,cycling,2017-06-11T15:12:50+02:00,2017-06-11T15:25:17+02:00,747
11/06/17,place,Place in Hørsholm,2017-06-11T15:25:18+02:00,2017-06-11T15:43:04+02:00,1066
11/06/17,move,transport,2017-06-11T15:43:04+02:00,2017-06-11T15:47:18+02:00,254
11/06/17,move,transport,2017-06-11T16:16:16+02:00,2017-06-11T16:21:59+02:00,343
11/06/17,place,"Place in Vesterbro, København",2017-06-11T16:43:23+02:00,2017-06-11T17:32:31+02:00,2948
11/06/17,move,walking,2017-06-11T17:32:31+02:00,2017-06-11T17:44:16+02:00,705
11/06/17,place,"Place in Vesterbro, København",2017-06-11T17:44:17+02:00,2017-06-11T18:05:04+02:00,1247
11/06/17,move,walking,2017-06-11T18:05:04+02:00,2017-06-11T18:31:34+02:00,1590
11/06/17,move,transport,2017-06-11T18:31:34+02:00,2017-06-11T18:42:29+02:00,655
11/06/17,place,"Place in Christianshavn, København",2017-06-11T18:42:30+02:00,2017-06-12T00:00:00+02:00,19050
