Date,Type,Name,Start,End,Duration
17/08/17,place,Place in Sarajevo,2017-08-17T00:00:00+02:00,2017-08-17T10:22:41+02:00,37361
17/08/17,place,Place in Sarajevo,2017-08-17T10:22:42+02:00,2017-08-17T10:30:38+02:00,476
17/08/17,move,walking,2017-08-17T10:30:38+02:00,2017-08-17T10:35:57+02:00,319
17/08/17,place,Place in Sarajevo,2017-08-17T10:35:57+02:00,2017-08-17T10:46:55+02:00,658
17/08/17,move,walking,2017-08-17T10:46:55+02:00,2017-08-17T10:56:50+02:00,595
17/08/17,place,Place in Sarajevo,2017-08-17T10:56:51+02:00,2017-08-17T11:15:32+02:00,1121
17/08/17,move,walking,2017-08-17T11:15:32+02:00,2017-08-17T11:23:31+02:00,479
17/08/17,place,Place in Sarajevo,2017-08-17T11:23:32+02:00,2017-08-17T13:12:31+02:00,6539
17/08/17,move,walking,2017-08-17T13:12:31+02:00,2017-08-17T13:25:45+02:00,794
17/08/17,place,Place in Sarajevo,2017-08-17T13:25:46+02:00,2017-08-17T13:33:19+02:00,453
17/08/17,move,walking,2017-08-17T13:33:19+02:00,2017-08-17T13:37:54+02:00,275
17/08/17,place,Place in Sarajevo,2017-08-17T13:37:55+02:00,2017-08-17T17:21:48+02:00,13433
17/08/17,move,walking,2017-08-17T17:21:48+02:00,2017-08-17T17:28:16+02:00,388
17/08/17,move,walking,2017-08-17T17:28:17+02:00,2017-08-17T17:30:56+02:00,159
17/08/17,place,Place in Sarajevo,2017-08-17T17:30:57+02:00,2017-08-18T00:00:00+02:00,23343
