Date,Type,Name,Start,End,Duration
07/08/17,place,Place in Sparta,2017-08-07T00:00:00+02:00,2017-08-07T01:20:11+02:00,4811
07/08/17,place,Place in Sparta,2017-08-07T01:20:12+02:00,2017-08-07T01:29:18+02:00,546
07/08/17,move,transport,2017-08-07T01:29:18+02:00,2017-08-07T01:44:44+02:00,926
07/08/17,place,Place in Mistrás,2017-08-07T01:44:45+02:00,2017-08-07T10:37:50+02:00,31985
07/08/17,move,transport,2017-08-07T10:37:50+02:00,2017-08-07T10:58:17+02:00,1227
07/08/17,place,Place in Sparta,2017-08-07T10:58:18+02:00,2017-08-07T11:31:58+02:00,2020
07/08/17,move,transport,2017-08-07T11:31:58+02:00,2017-08-07T11:36:14+02:00,256
07/08/17,place,Place in Sparta,2017-08-07T11:36:15+02:00,2017-08-07T14:16:00+02:00,9585
07/08/17,place,Place in Sparta,2017-08-07T14:16:01+02:00,2017-08-07T14:25:26+02:00,565
07/08/17,move,transport,2017-08-07T14:25:26+02:00,2017-08-07T14:43:51+02:00,1105
07/08/17,place,Place in Mistrás,2017-08-07T14:43:52+02:00,2017-08-07T23:33:10+02:00,31758
07/08/17,move,transport,2017-08-07T23:33:10+02:00,2017-08-07T23:47:15+02:00,845
07/08/17,move,walking,2017-08-07T23:47:15+02:00,2017-08-07T23:50:49+02:00,214
07/08/17,place,Place in Mistrás,2017-08-07T23:50:50+02:00,2017-08-08T00:00:00+02:00,550
