Date,Type,Name,Start,End,Duration
22/04/17,place,"Place in Christianshavn, København",2017-04-22T00:00:00+02:00,2017-04-22T09:17:19+02:00,33439
22/04/17,move,walking,2017-04-22T09:17:19+02:00,2017-04-22T09:21:56+02:00,277
22/04/17,move,transport,2017-04-22T09:21:56+02:00,2017-04-22T09:45:25+02:00,1409
22/04/17,place,Place in Kastrup,2017-04-22T09:45:26+02:00,2017-04-22T10:32:38+02:00,2832
22/04/17,move,walking,2017-04-22T10:32:38+02:00,2017-04-22T10:36:44+02:00,246
22/04/17,place,Place in Kastrup,2017-04-22T10:36:45+02:00,2017-04-22T10:41:22+02:00,277
22/04/17,place,Place in Kastrup,2017-04-22T10:44:27+02:00,2017-04-22T11:09:52+02:00,1525
22/04/17,place,Place in Kastrup,2017-04-22T11:09:52+02:00,2017-04-22T11:47:05+02:00,2233
22/04/17,move,transport,2017-04-22T11:47:06+02:00,2017-04-22T14:48:15+02:00,10869
22/04/17,place,Place in Spáta,2017-04-22T14:48:16+02:00,2017-04-22T14:53:24+02:00,308
22/04/17,move,walking,2017-04-22T14:53:24+02:00,2017-04-22T14:58:31+02:00,307
22/04/17,place,Place in Spáta,2017-04-22T14:58:32+02:00,2017-04-22T15:20:25+02:00,1313
22/04/17,move,transport,2017-04-22T15:20:25+02:00,2017-04-22T15:53:18+02:00,1973
22/04/17,place,Place in Néa Mákri,2017-04-22T15:53:19+02:00,2017-04-22T16:40:34+02:00,2835
22/04/17,move,walking,2017-04-22T16:40:34+02:00,2017-04-22T16:43:44+02:00,190
22/04/17,place,Place in Néa Mákri,2017-04-22T16:43:45+02:00,2017-04-22T17:50:41+02:00,4016
22/04/17,move,transport,2017-04-22T17:50:41+02:00,2017-04-22T18:46:58+02:00,3377
22/04/17,place,Place in Kifisiá,2017-04-22T18:46:59+02:00,2017-04-22T19:57:31+02:00,4232
22/04/17,move,transport,2017-04-22T19:57:31+02:00,2017-04-22T20:25:05+02:00,1654
22/04/17,move,walking,2017-04-22T20:25:05+02:00,2017-04-22T20:47:23+02:00,1338
22/04/17,place,"Place in Thiseio, Athens",2017-04-22T20:47:24+02:00,2017-04-23T00:00:00+02:00,11556
