Date,Type,Name,Start,End,Duration
01/08/17,place,Place in Saray,2017-08-01T00:00:00+02:00,2017-08-01T07:34:52+02:00,27292
01/08/17,move,cycling,2017-08-01T07:34:52+02:00,2017-08-01T07:42:47+02:00,475
01/08/17,place,Place in Saray,2017-08-01T07:42:48+02:00,2017-08-01T07:55:48+02:00,780
01/08/17,move,cycling,2017-08-01T07:55:48+02:00,2017-08-01T10:40:32+02:00,9884
01/08/17,place,Place in Subası,2017-08-01T10:40:33+02:00,2017-08-01T11:28:03+02:00,2850
01/08/17,move,cycling,2017-08-01T11:28:03+02:00,2017-08-01T13:56:00+02:00,8877
01/08/17,place,"Place in Sanayii, Istanbul",2017-08-01T13:56:01+02:00,2017-08-01T14:14:11+02:00,1090
01/08/17,move,cycling,2017-08-01T14:14:11+02:00,2017-08-01T16:01:06+02:00,6415
01/08/17,place,"Place in Yesilkoy, Istanbul",2017-08-01T16:01:07+02:00,2017-08-01T16:15:50+02:00,883
01/08/17,move,cycling,2017-08-01T16:15:50+02:00,2017-08-01T17:07:23+02:00,3093
01/08/17,place,Place in Istanbul,2017-08-01T17:07:24+02:00,2017-08-01T17:16:14+02:00,530
01/08/17,move,cycling,2017-08-01T17:16:14+02:00,2017-08-01T17:21:41+02:00,327
