Date,Type,Name,Start,End,Duration
28/06/17,place,"Place in Christianshavn, København",2017-06-28T00:00:00+02:00,2017-06-28T08:13:07+02:00,29587
28/06/17,move,cycling,2017-06-28T08:13:07+02:00,2017-06-28T08:22:15+02:00,548
28/06/17,place,"Place in Østerport, København",2017-06-28T08:22:16+02:00,2017-06-28T12:29:30+02:00,14834
28/06/17,place,"Place in Østerport, København",2017-06-28T12:29:31+02:00,2017-06-28T12:36:32+02:00,421
28/06/17,move,walking,2017-06-28T12:36:32+02:00,2017-06-28T12:41:37+02:00,305
28/06/17,place,"Place in Indre By, København",2017-06-28T12:41:38+02:00,2017-06-28T13:11:45+02:00,1807
28/06/17,move,walking,2017-06-28T13:11:45+02:00,2017-06-28T13:19:16+02:00,451
28/06/17,place,"Place in Østerport, København",2017-06-28T13:19:17+02:00,2017-06-28T15:27:57+02:00,7720
28/06/17,move,walking,2017-06-28T15:27:57+02:00,2017-06-28T15:30:48+02:00,171
28/06/17,move,cycling,2017-06-28T15:30:48+02:00,2017-06-28T15:40:44+02:00,596
28/06/17,place,"Place in Christianshavn, København",2017-06-28T15:40:45+02:00,2017-06-29T00:00:00+02:00,29955
