Date,Type,Name,Start,End,Duration
11/07/17,place,Place in Vepriai,2017-07-11T00:00:00+02:00,2017-07-11T09:52:40+02:00,35560
11/07/17,move,cycling,2017-07-11T09:52:40+02:00,2017-07-11T11:16:03+02:00,5003
11/07/17,place,Place in Rusiai,2017-07-11T11:16:04+02:00,2017-07-11T11:28:48+02:00,764
11/07/17,move,cycling,2017-07-11T11:28:48+02:00,2017-07-11T12:22:58+02:00,3250
11/07/17,place,Place in Zasliai,2017-07-11T12:22:59+02:00,2017-07-11T13:10:06+02:00,2827
11/07/17,move,cycling,2017-07-11T13:10:06+02:00,2017-07-11T14:29:40+02:00,4774
11/07/17,place,Place in Alytus,2017-07-11T14:29:41+02:00,2017-07-11T19:04:35+02:00,16494
11/07/17,move,walking,2017-07-11T19:04:35+02:00,2017-07-11T19:15:54+02:00,679
11/07/17,place,Place in Alytus,2017-07-11T19:15:55+02:00,2017-07-11T20:41:00+02:00,5105
11/07/17,place,Place in Alytus,2017-07-11T20:41:01+02:00,2017-07-11T20:51:20+02:00,619
11/07/17,move,walking,2017-07-11T20:51:20+02:00,2017-07-11T21:02:44+02:00,684
11/07/17,place,Place in Alytus,2017-07-11T21:02:44+02:00,2017-07-12T00:00:00+02:00,10636
