Date,Type,Name,Start,End,Duration
11/05/17,place,"Place in Christianshavn, København",2017-05-11T00:00:00+02:00,2017-05-11T08:02:10+02:00,28930
11/05/17,move,transport,2017-05-11T08:02:10+02:00,2017-05-11T08:14:48+02:00,758
11/05/17,place,"Place in Østerport, København",2017-05-11T08:14:49+02:00,2017-05-11T11:06:24+02:00,10295
11/05/17,place,"Place in Østerport, København",2017-05-11T11:06:25+02:00,2017-05-11T12:23:25+02:00,4620
11/05/17,move,walking,2017-05-11T12:23:25+02:00,2017-05-11T12:30:19+02:00,414
11/05/17,place,"Place in Indre By, København",2017-05-11T12:30:20+02:00,2017-05-11T13:00:46+02:00,1826
11/05/17,move,walking,2017-05-11T13:00:46+02:00,2017-05-11T13:06:13+02:00,327
11/05/17,place,"Place in Østerport, København",2017-05-11T13:06:14+02:00,2017-05-11T16:38:14+02:00,12720
11/05/17,move,transport,2017-05-11T16:38:14+02:00,2017-05-11T16:41:58+02:00,224
11/05/17,place,"Place in Indre By, København",2017-05-11T16:41:59+02:00,2017-05-11T16:57:31+02:00,932
11/05/17,move,transport,2017-05-11T16:57:31+02:00,2017-05-11T16:59:44+02:00,133
11/05/17,move,walking,2017-05-11T16:59:44+02:00,2017-05-11T17:05:13+02:00,329
11/05/17,place,"Place in Christianshavn, København",2017-05-11T17:05:14+02:00,2017-05-11T17:54:13+02:00,2939
11/05/17,move,walking,2017-05-11T17:54:13+02:00,2017-05-11T17:57:38+02:00,205
11/05/17,place,"Place in Christianshavn, København",2017-05-11T17:57:39+02:00,2017-05-11T18:46:28+02:00,2929
11/05/17,place,"Place in Christianshavn, København",2017-05-11T18:46:29+02:00,2017-05-11T21:28:23+02:00,9714
11/05/17,place,"Place in Christianshavn, København",2017-05-11T21:28:24+02:00,2017-05-11T21:37:22+02:00,538
11/05/17,move,transport,2017-05-11T21:37:22+02:00,2017-05-11T21:50:48+02:00,806
11/05/17,place,Place in Copenhagen,2017-05-11T21:50:49+02:00,2017-05-11T23:44:16+02:00,6807
11/05/17,move,transport,2017-05-11T23:44:16+02:00,2017-05-11T23:56:45+02:00,749
11/05/17,place,"Place in Christianshavn, København",2017-05-11T23:56:46+02:00,2017-05-12T00:00:00+02:00,194
