Date,Type,Name,Start,End,Duration
18/06/17,place,Place in Kifisiá,2017-06-18T00:00:00+02:00,2017-06-18T11:00:20+02:00,39620
18/06/17,move,transport,2017-06-18T11:00:20+02:00,2017-06-18T11:12:48+02:00,748
18/06/17,move,transport,2017-06-18T11:12:49+02:00,2017-06-18T12:11:27+02:00,3518
18/06/17,place,Place in Néa Mákri,2017-06-18T12:11:28+02:00,2017-06-18T13:21:14+02:00,4186
18/06/17,place,Place in Néa Mákri,2017-06-18T13:21:14+02:00,2017-06-18T16:13:38+02:00,10344
18/06/17,move,transport,2017-06-18T16:13:38+02:00,2017-06-18T16:48:44+02:00,2106
18/06/17,place,Place in Spáta,2017-06-18T16:48:45+02:00,2017-06-18T17:10:16+02:00,1291
18/06/17,place,Place in Spáta,2017-06-18T17:10:17+02:00,2017-06-18T17:26:02+02:00,945
18/06/17,move,walking,2017-06-18T17:26:02+02:00,2017-06-18T17:30:06+02:00,244
18/06/17,place,Place in Spáta,2017-06-18T17:30:07+02:00,2017-06-18T18:10:00+02:00,2393
18/06/17,place,Place in Spáta,2017-06-18T18:10:01+02:00,2017-06-18T18:42:50+02:00,1969
18/06/17,move,transport,2017-06-18T18:42:51+02:00,2017-06-18T21:28:52+02:00,9961
18/06/17,move,transport,2017-06-18T21:28:53+02:00,2017-06-18T21:58:50+02:00,1797
18/06/17,move,walking,2017-06-18T21:58:50+02:00,2017-06-18T22:11:37+02:00,767
18/06/17,move,transport,2017-06-18T22:11:37+02:00,2017-06-18T22:26:23+02:00,886
18/06/17,move,walking,2017-06-18T22:26:23+02:00,2017-06-18T22:32:13+02:00,350
18/06/17,place,"Place in Christianshavn, København",2017-06-18T22:32:14+02:00,2017-06-19T00:00:00+02:00,5266
