Date,Type,Name,Start,End,Duration
24/06/17,place,"Place in Christianshavn, København",2017-06-24T00:00:00+02:00,2017-06-24T19:16:09+02:00,69369
24/06/17,move,walking,2017-06-24T19:16:09+02:00,2017-06-24T20:19:15+02:00,3786
24/06/17,move,transport,2017-06-24T20:19:15+02:00,2017-06-24T20:28:49+02:00,574
24/06/17,move,walking,2017-06-24T20:28:49+02:00,2017-06-24T20:32:18+02:00,209
24/06/17,place,"Place in Nørrebro, København",2017-06-24T20:32:19+02:00,2017-06-24T22:19:47+02:00,6448
24/06/17,place,"Place in Nørrebro, København",2017-06-24T22:19:48+02:00,2017-06-24T22:28:48+02:00,540
24/06/17,move,walking,2017-06-24T22:28:48+02:00,2017-06-24T22:34:05+02:00,317
24/06/17,place,"Place in Nørrebro, København",2017-06-24T22:34:06+02:00,2017-06-24T22:58:35+02:00,1469
24/06/17,move,walking,2017-06-24T22:58:35+02:00,2017-06-24T23:05:02+02:00,387
24/06/17,place,"Place in Nørrebro, København",2017-06-24T23:05:02+02:00,2017-06-24T23:09:59+02:00,297
24/06/17,move,walking,2017-06-24T23:09:59+02:00,2017-06-24T23:59:59+02:00,3000
