Date,Type,Name,Start,End,Duration
05/05/17,place,"Place in Christianshavn, København",2017-05-05T00:00:00+02:00,2017-05-05T08:15:03+02:00,29703
05/05/17,move,cycling,2017-05-05T08:15:03+02:00,2017-05-05T08:22:31+02:00,448
05/05/17,place,"Place in Østerport, København",2017-05-05T08:22:32+02:00,2017-05-05T12:02:32+02:00,13200
05/05/17,move,walking,2017-05-05T12:02:32+02:00,2017-05-05T12:09:49+02:00,437
05/05/17,place,"Place in Indre By, København",2017-05-05T12:09:50+02:00,2017-05-05T12:48:05+02:00,2295
05/05/17,move,walking,2017-05-05T12:48:05+02:00,2017-05-05T12:54:09+02:00,364
05/05/17,place,"Place in Østerport, København",2017-05-05T12:54:10+02:00,2017-05-05T15:48:32+02:00,10462
05/05/17,move,cycling,2017-05-05T15:48:32+02:00,2017-05-05T16:28:04+02:00,2372
05/05/17,move,walking,2017-05-05T16:28:05+02:00,2017-05-05T16:31:29+02:00,204
05/05/17,place,Place in Kongens Lyngby,2017-05-05T16:31:30+02:00,2017-05-05T16:41:29+02:00,599
05/05/17,move,walking,2017-05-05T16:41:29+02:00,2017-05-05T16:46:02+02:00,273
05/05/17,place,Place in Kongens Lyngby,2017-05-05T16:46:03+02:00,2017-05-05T21:41:03+02:00,17700
05/05/17,move,walking,2017-05-05T21:41:03+02:00,2017-05-05T21:45:42+02:00,279
05/05/17,place,Place in Kongens Lyngby,2017-05-05T21:45:43+02:00,2017-05-05T22:15:37+02:00,1794
05/05/17,move,cycling,2017-05-05T22:15:37+02:00,2017-05-05T23:05:23+02:00,2986
05/05/17,place,"Place in Christianshavn, København",2017-05-05T23:05:24+02:00,2017-05-06T00:00:00+02:00,3276
