Date,Type,Name,Start,End,Duration
24/08/17,place,"Place in Christianshavn, København",2017-08-24T00:00:00+02:00,2017-08-24T08:30:16+02:00,30616
24/08/17,move,cycling,2017-08-24T08:30:16+02:00,2017-08-24T08:40:00+02:00,584
24/08/17,place,"Place in Østerport, København",2017-08-24T08:40:01+02:00,2017-08-24T12:02:52+02:00,12171
24/08/17,move,walking,2017-08-24T12:02:52+02:00,2017-08-24T12:10:46+02:00,474
24/08/17,place,"Place in Østerport, København",2017-08-24T12:10:47+02:00,2017-08-24T12:49:32+02:00,2325
24/08/17,move,walking,2017-08-24T12:49:32+02:00,2017-08-24T12:58:29+02:00,537
24/08/17,place,"Place in Østerport, København",2017-08-24T12:58:30+02:00,2017-08-24T16:43:05+02:00,13475
24/08/17,move,transport,2017-08-24T16:43:05+02:00,2017-08-24T16:45:34+02:00,149
24/08/17,move,walking,2017-08-24T16:45:34+02:00,2017-08-24T16:47:00+02:00,86
24/08/17,place,"Place in Indre By, København",2017-08-24T16:47:01+02:00,2017-08-24T17:57:47+02:00,4246
24/08/17,move,transport,2017-08-24T17:57:47+02:00,2017-08-24T18:00:11+02:00,144
24/08/17,move,cycling,2017-08-24T18:00:11+02:00,2017-08-24T18:04:27+02:00,256
24/08/17,place,"Place in Christianshavn, København",2017-08-24T18:04:28+02:00,2017-08-24T18:47:10+02:00,2562
24/08/17,move,walking,2017-08-24T18:47:10+02:00,2017-08-24T19:00:58+02:00,828
24/08/17,place,"Place in Christianshavn, København",2017-08-24T19:00:59+02:00,2017-08-24T19:36:37+02:00,2138
24/08/17,move,walking,2017-08-24T19:36:37+02:00,2017-08-24T19:51:22+02:00,885
24/08/17,place,"Place in Christianshavn, København",2017-08-24T19:51:23+02:00,2017-08-25T00:00:00+02:00,14917
