Date,Type,Name,Start,End,Duration
16/07/17,place,Place in Nurzec-Stacja,2017-07-16T00:00:00+02:00,2017-07-16T10:59:59+02:00,39599
16/07/17,move,cycling,2017-07-16T10:59:59+02:00,2017-07-16T11:34:50+02:00,2091
16/07/17,place,Place in Mielnik,2017-07-16T11:34:51+02:00,2017-07-16T11:39:51+02:00,300
16/07/17,move,cycling,2017-07-16T11:39:51+02:00,2017-07-16T12:55:02+02:00,4511
16/07/17,place,Place in Mielnik,2017-07-16T12:55:03+02:00,2017-07-16T13:03:20+02:00,497
16/07/17,move,cycling,2017-07-16T13:03:20+02:00,2017-07-16T13:41:24+02:00,2284
16/07/17,place,Place in Mielnik,2017-07-16T13:41:25+02:00,2017-07-16T14:11:13+02:00,1788
16/07/17,place,Place in Sarnaki,2017-07-16T14:11:14+02:00,2017-07-16T14:59:27+02:00,2893
16/07/17,move,cycling,2017-07-16T14:59:27+02:00,2017-07-16T16:46:22+02:00,6415
16/07/17,place,Place in Biała Podlaska,2017-07-16T16:46:22+02:00,2017-07-16T17:00:58+02:00,876
16/07/17,place,Place in Biała Podlaska,2017-07-16T17:00:59+02:00,2017-07-16T17:48:23+02:00,2844
16/07/17,move,cycling,2017-07-16T17:48:23+02:00,2017-07-16T17:59:43+02:00,680
16/07/17,place,Place in Biała Podlaska,2017-07-16T17:59:44+02:00,2017-07-16T18:47:31+02:00,2867
16/07/17,move,cycling,2017-07-16T18:47:31+02:00,2017-07-16T20:14:16+02:00,5205
16/07/17,place,Place in Jusaki,2017-07-16T20:14:17+02:00,2017-07-16T20:23:48+02:00,571
16/07/17,move,cycling,2017-07-16T20:23:48+02:00,2017-07-16T20:35:54+02:00,726
16/07/17,place,Place in Wisznice,2017-07-16T20:35:55+02:00,2017-07-17T00:00:00+02:00,12245
