Date,Type,Name,Start,End,Duration
04/06/17,place,"Place in Christianshavn, København",2017-06-04T00:00:00+02:00,2017-06-04T09:29:02+02:00,34142
04/06/17,move,walking,2017-06-04T09:29:02+02:00,2017-06-04T10:00:55+02:00,1913
04/06/17,place,"Place in Christianshavn, København",2017-06-04T10:00:55+02:00,2017-06-04T10:07:46+02:00,411
04/06/17,place,"Place in Christianshavn, København",2017-06-04T10:07:47+02:00,2017-06-04T10:20:17+02:00,750
04/06/17,move,walking,2017-06-04T10:20:17+02:00,2017-06-04T10:30:28+02:00,611
04/06/17,place,"Place in Christianshavn, København",2017-06-04T10:30:29+02:00,2017-06-04T11:32:16+02:00,3707
04/06/17,move,walking,2017-06-04T11:32:16+02:00,2017-06-04T11:47:09+02:00,893
04/06/17,place,"Place in Indre By, København",2017-06-04T11:47:09+02:00,2017-06-04T12:50:33+02:00,3804
04/06/17,move,walking,2017-06-04T12:50:33+02:00,2017-06-04T12:54:09+02:00,216
04/06/17,place,"Place in Indre By, København",2017-06-04T12:54:10+02:00,2017-06-04T12:58:39+02:00,269
04/06/17,move,walking,2017-06-04T12:58:39+02:00,2017-06-04T13:13:41+02:00,902
04/06/17,place,"Place in Indre By, København",2017-06-04T13:13:41+02:00,2017-06-04T13:29:03+02:00,922
04/06/17,move,walking,2017-06-04T13:29:03+02:00,2017-06-04T13:34:51+02:00,348
04/06/17,place,"Place in Centrum, København",2017-06-04T13:34:51+02:00,2017-06-04T13:47:08+02:00,737
04/06/17,place,"Place in Indre By, København",2017-06-04T13:47:08+02:00,2017-06-04T14:14:42+02:00,1654
04/06/17,move,transport,2017-06-04T14:14:42+02:00,2017-06-04T14:50:30+02:00,2148
04/06/17,place,"Place in Christianshavn, København",2017-06-04T14:50:31+02:00,2017-06-04T17:34:19+02:00,9828
04/06/17,move,walking,2017-06-04T17:34:19+02:00,2017-06-04T17:35:36+02:00,77
04/06/17,move,transport,2017-06-04T17:35:36+02:00,2017-06-04T17:53:32+02:00,1076
04/06/17,place,"Place in Nørrebro, København",2017-06-04T17:53:33+02:00,2017-06-04T19:22:53+02:00,5360
04/06/17,move,walking,2017-06-04T19:22:53+02:00,2017-06-04T19:49:07+02:00,1574
04/06/17,place,"Place in Indre By, København",2017-06-04T19:49:08+02:00,2017-06-04T19:51:08+02:00,120
04/06/17,move,walking,2017-06-04T19:51:08+02:00,2017-06-04T20:17:03+02:00,1555
04/06/17,place,"Place in Indre By, København",2017-06-04T20:17:04+02:00,2017-06-04T20:22:33+02:00,329
04/06/17,move,walking,2017-06-04T20:22:33+02:00,2017-06-04T20:38:16+02:00,943
04/06/17,place,"Place in Indre By, København",2017-06-04T20:38:17+02:00,2017-06-04T20:48:49+02:00,632
04/06/17,place,"Place in Indre By, København",2017-06-04T20:48:50+02:00,2017-06-04T21:20:31+02:00,1901
04/06/17,move,walking,2017-06-04T21:20:31+02:00,2017-06-04T21:43:08+02:00,1357
04/06/17,place,"Place in Christianshavn, København",2017-06-04T21:43:09+02:00,2017-06-05T00:00:00+02:00,8211
