Date,Type,Name,Start,End,Duration
25/08/17,place,"Place in Christianshavn, København",2017-08-25T00:00:00+02:00,2017-08-25T08:52:03+02:00,31923
25/08/17,move,cycling,2017-08-25T08:52:03+02:00,2017-08-25T09:01:59+02:00,596
25/08/17,place,"Place in Østerport, København",2017-08-25T09:02:00+02:00,2017-08-25T11:16:37+02:00,8077
25/08/17,move,walking,2017-08-25T11:16:37+02:00,2017-08-25T11:20:04+02:00,207
25/08/17,place,"Place in Østerport, København",2017-08-25T11:20:05+02:00,2017-08-25T12:08:06+02:00,2881
25/08/17,place,"Place in Indre By, København",2017-08-25T12:08:07+02:00,2017-08-25T12:25:52+02:00,1065
25/08/17,move,walking,2017-08-25T12:25:52+02:00,2017-08-25T12:33:20+02:00,448
25/08/17,place,"Place in Østerport, København",2017-08-25T12:33:21+02:00,2017-08-25T16:41:21+02:00,14880
25/08/17,move,walking,2017-08-25T16:41:21+02:00,2017-08-25T16:46:02+02:00,281
25/08/17,move,cycling,2017-08-25T16:46:02+02:00,2017-08-25T16:53:50+02:00,468
25/08/17,move,transport,2017-08-25T16:53:51+02:00,2017-08-25T17:00:33+02:00,402
25/08/17,place,"Place in Christianshavn, København",2017-08-25T17:00:34+02:00,2017-08-25T18:46:50+02:00,6376
