Date,Type,Name,Start,End,Duration
29/04/17,place,"Place in Plateia Koumoundourou, Athens",2017-04-29T00:00:00+02:00,2017-04-29T00:15:58+02:00,958
29/04/17,move,walking,2017-04-29T00:15:58+02:00,2017-04-29T00:19:23+02:00,205
29/04/17,place,"Place in Kerameikos, Athens",2017-04-29T00:19:24+02:00,2017-04-29T00:44:43+02:00,1519
29/04/17,move,walking,2017-04-29T00:44:43+02:00,2017-04-29T00:54:30+02:00,587
29/04/17,move,transport,2017-04-29T00:54:30+02:00,2017-04-29T01:19:44+02:00,1514
29/04/17,place,Place in Kifisiá,2017-04-29T01:19:45+02:00,2017-04-29T11:50:55+02:00,37870
29/04/17,move,transport,2017-04-29T11:50:55+02:00,2017-04-29T12:43:42+02:00,3167
29/04/17,place,Place in Néa Mákri,2017-04-29T12:43:43+02:00,2017-04-29T13:35:15+02:00,3092
29/04/17,move,transport,2017-04-29T13:35:15+02:00,2017-04-29T14:00:35+02:00,1520
29/04/17,move,walking,2017-04-29T14:00:35+02:00,2017-04-29T14:03:31+02:00,176
29/04/17,place,Place in Spáta,2017-04-29T14:03:32+02:00,2017-04-29T14:55:58+02:00,3146
29/04/17,move,walking,2017-04-29T14:55:58+02:00,2017-04-29T15:00:46+02:00,288
29/04/17,place,Place in Spáta,2017-04-29T15:00:47+02:00,2017-04-29T15:07:27+02:00,400
29/04/17,move,transport,2017-04-29T15:07:27+02:00,2017-04-29T15:28:50+02:00,1283
29/04/17,place,Place in Kifisiá,2017-04-29T15:28:51+02:00,2017-04-29T15:50:07+02:00,1276
29/04/17,move,transport,2017-04-29T15:50:07+02:00,2017-04-29T16:10:47+02:00,1240
29/04/17,place,Place in Kifisiá,2017-04-29T16:10:48+02:00,2017-04-29T19:43:08+02:00,12740
29/04/17,move,transport,2017-04-29T19:43:08+02:00,2017-04-29T20:31:26+02:00,2898
29/04/17,place,"Place in Thiseio, Athens",2017-04-29T20:31:27+02:00,2017-04-29T21:11:04+02:00,2377
29/04/17,move,cycling,2017-04-29T21:11:04+02:00,2017-04-29T21:15:33+02:00,269
29/04/17,place,"Place in Thiseio, Athens",2017-04-29T21:15:34+02:00,2017-04-30T00:00:00+02:00,9866
