Date,Type,Name,Start,End,Duration
12/08/17,place,Place in Sarajevo,2017-08-12T00:00:00+02:00,2017-08-12T00:15:01+02:00,901
12/08/17,move,walking,2017-08-12T00:15:01+02:00,2017-08-12T00:29:49+02:00,888
12/08/17,place,Place in Sarajevo,2017-08-12T00:29:50+02:00,2017-08-12T00:34:29+02:00,279
12/08/17,move,walking,2017-08-12T00:34:29+02:00,2017-08-12T00:40:08+02:00,339
12/08/17,place,Place in Sarajevo,2017-08-12T00:40:09+02:00,2017-08-12T13:04:02+02:00,44633
12/08/17,move,walking,2017-08-12T13:04:02+02:00,2017-08-12T13:17:50+02:00,828
12/08/17,place,Place in Sarajevo,2017-08-12T13:17:51+02:00,2017-08-12T13:19:51+02:00,120
12/08/17,move,walking,2017-08-12T13:19:51+02:00,2017-08-12T13:22:36+02:00,165
12/08/17,place,Place in Sarajevo,2017-08-12T13:22:37+02:00,2017-08-12T13:27:23+02:00,286
12/08/17,move,walking,2017-08-12T13:27:23+02:00,2017-08-12T13:32:37+02:00,314
12/08/17,place,Place in Sarajevo,2017-08-12T13:32:38+02:00,2017-08-12T13:45:45+02:00,787
12/08/17,move,walking,2017-08-12T13:45:45+02:00,2017-08-12T13:52:54+02:00,429
12/08/17,place,Place in Sarajevo,2017-08-12T13:52:55+02:00,2017-08-12T17:23:43+02:00,12648
12/08/17,place,Place in Sarajevo,2017-08-12T17:59:54+02:00,2017-08-12T19:48:29+02:00,6515
12/08/17,move,walking,2017-08-12T19:48:29+02:00,2017-08-12T19:58:24+02:00,595
12/08/17,place,Place in Sarajevo,2017-08-12T19:58:24+02:00,2017-08-12T20:24:11+02:00,1547
12/08/17,move,walking,2017-08-12T20:24:11+02:00,2017-08-12T20:27:14+02:00,183
12/08/17,place,Place in Sarajevo,2017-08-12T20:27:15+02:00,2017-08-12T20:36:03+02:00,528
12/08/17,move,walking,2017-08-12T20:36:03+02:00,2017-08-12T20:41:47+02:00,344
12/08/17,place,Place in Sarajevo,2017-08-12T20:41:48+02:00,2017-08-12T23:58:14+02:00,11786
12/08/17,move,walking,2017-08-12T23:58:14+02:00,2017-08-12T23:59:59+02:00,105
