Date,Type,Name,Start,End,Duration
20/06/17,place,"Place in Christianshavn, København",2017-06-20T00:00:00+02:00,2017-06-20T08:27:24+02:00,30444
20/06/17,move,walking,2017-06-20T08:27:24+02:00,2017-06-20T08:28:49+02:00,85
20/06/17,move,cycling,2017-06-20T08:28:49+02:00,2017-06-20T08:37:26+02:00,517
20/06/17,move,walking,2017-06-20T08:37:27+02:00,2017-06-20T08:37:54+02:00,27
20/06/17,place,"Place in Østerport, København",2017-06-20T08:37:55+02:00,2017-06-20T11:23:40+02:00,9945
20/06/17,move,walking,2017-06-20T11:23:40+02:00,2017-06-20T11:34:25+02:00,645
20/06/17,place,"Place in Indre By, København",2017-06-20T11:34:26+02:00,2017-06-20T16:30:29+02:00,17763
20/06/17,move,walking,2017-06-20T16:30:29+02:00,2017-06-20T16:41:26+02:00,657
20/06/17,place,"Place in Østerport, København",2017-06-20T16:41:26+02:00,2017-06-20T16:50:37+02:00,551
20/06/17,move,cycling,2017-06-20T16:50:37+02:00,2017-06-20T16:57:13+02:00,396
20/06/17,move,transport,2017-06-20T16:57:13+02:00,2017-06-20T17:04:27+02:00,434
20/06/17,place,"Place in Christianshavn, København",2017-06-20T17:04:28+02:00,2017-06-21T00:00:00+02:00,24932
