Date,Type,Name,Start,End,Duration
23/07/17,place,Place in Siminicea,2017-07-23T00:00:00+02:00,2017-07-23T09:30:43+02:00,34243
23/07/17,move,cycling,2017-07-23T09:30:43+02:00,2017-07-23T10:03:46+02:00,1983
23/07/17,place,Place in Dumbraveni,2017-07-23T10:03:47+02:00,2017-07-23T10:15:45+02:00,718
23/07/17,place,Place in Dumbraveni,2017-07-23T10:15:46+02:00,2017-07-23T10:28:29+02:00,763
23/07/17,move,cycling,2017-07-23T10:28:29+02:00,2017-07-23T12:20:42+02:00,6733
23/07/17,place,Place in Dolhasca,2017-07-23T12:20:43+02:00,2017-07-23T14:02:31+02:00,6108
23/07/17,move,cycling,2017-07-23T14:02:31+02:00,2017-07-23T16:18:53+02:00,8182
23/07/17,place,Place in Stolniceni-Prajescu,2017-07-23T16:18:54+02:00,2017-07-23T16:48:27+02:00,1773
23/07/17,move,cycling,2017-07-23T16:48:27+02:00,2017-07-23T18:19:15+02:00,5448
23/07/17,place,Place in Roman,2017-07-23T18:19:16+02:00,2017-07-23T18:43:17+02:00,1441
23/07/17,move,cycling,2017-07-23T18:43:17+02:00,2017-07-23T19:28:48+02:00,2731
23/07/17,place,Place in Draguseni,2017-07-23T19:28:49+02:00,2017-07-24T00:00:00+02:00,16271
