Date,Type,Name,Start,End,Duration
17/05/17,place,"Place in Christianshavn, København",2017-05-17T00:00:00+02:00,2017-05-17T09:31:19+02:00,34279
17/05/17,move,cycling,2017-05-17T09:31:19+02:00,2017-05-17T10:13:39+02:00,2540
17/05/17,place,Place in Kongens Lyngby,2017-05-17T10:13:40+02:00,2017-05-17T10:21:27+02:00,467
17/05/17,move,walking,2017-05-17T10:21:27+02:00,2017-05-17T10:27:01+02:00,334
17/05/17,move,cycling,2017-05-17T10:27:02+02:00,2017-05-17T10:31:52+02:00,290
17/05/17,place,Place in Kongens Lyngby,2017-05-17T10:31:53+02:00,2017-05-17T12:39:18+02:00,7645
17/05/17,place,Place in Kongens Lyngby,2017-05-17T12:39:19+02:00,2017-05-17T12:46:55+02:00,456
17/05/17,move,cycling,2017-05-17T12:46:55+02:00,2017-05-17T13:27:03+02:00,2408
17/05/17,place,"Place in Østerport, København",2017-05-17T13:27:04+02:00,2017-05-17T17:40:11+02:00,15187
17/05/17,move,cycling,2017-05-17T17:40:11+02:00,2017-05-17T17:51:09+02:00,658
17/05/17,place,"Place in Christianshavn, København",2017-05-17T17:52:15+02:00,2017-05-18T00:00:00+02:00,22065
