Date,Type,Name,Start,End,Duration
14/06/17,place,"Place in Christianshavn, København",2017-06-14T00:00:00+02:00,2017-06-14T08:01:24+02:00,28884
14/06/17,move,cycling,2017-06-14T08:01:24+02:00,2017-06-14T08:12:03+02:00,639
14/06/17,place,"Place in Østerport, København",2017-06-14T08:12:04+02:00,2017-06-14T12:41:18+02:00,16154
14/06/17,move,cycling,2017-06-14T12:41:18+02:00,2017-06-14T12:50:21+02:00,543
14/06/17,place,"Place in Christianshavn, København",2017-06-14T12:50:22+02:00,2017-06-14T14:10:43+02:00,4821
14/06/17,move,transport,2017-06-14T14:10:43+02:00,2017-06-14T14:30:01+02:00,1158
14/06/17,place,Place in Kastrup,2017-06-14T14:30:02+02:00,2017-06-14T14:37:14+02:00,432
14/06/17,move,walking,2017-06-14T14:37:14+02:00,2017-06-14T14:49:14+02:00,720
14/06/17,place,Place in Kastrup,2017-06-14T14:49:15+02:00,2017-06-14T15:29:29+02:00,2414
14/06/17,place,Place in Kastrup,2017-06-14T15:29:30+02:00,2017-06-14T15:45:15+02:00,945
14/06/17,move,walking,2017-06-14T15:45:15+02:00,2017-06-14T15:55:31+02:00,616
14/06/17,place,Place in Kastrup,2017-06-14T15:55:32+02:00,2017-06-14T16:43:12+02:00,2860
14/06/17,move,transport,2017-06-14T16:43:13+02:00,2017-06-14T20:00:19+02:00,11826
14/06/17,move,walking,2017-06-14T20:00:20+02:00,2017-06-14T20:07:06+02:00,406
14/06/17,place,Place in Spáta,2017-06-14T20:07:07+02:00,2017-06-14T20:35:58+02:00,1731
14/06/17,move,transport,2017-06-14T20:35:58+02:00,2017-06-14T21:11:11+02:00,2113
14/06/17,place,Place in Néa Mákri,2017-06-14T21:11:12+02:00,2017-06-14T22:17:42+02:00,3990
14/06/17,move,transport,2017-06-14T22:17:42+02:00,2017-06-14T22:52:18+02:00,2076
14/06/17,place,Mucca,2017-06-14T22:52:19+02:00,2017-06-14T23:11:00+02:00,1121
14/06/17,move,transport,2017-06-14T23:11:00+02:00,2017-06-14T23:15:41+02:00,281
14/06/17,place,Place in Kifisiá,2017-06-14T23:15:42+02:00,2017-06-15T00:00:00+02:00,2658
