Date,Type,Name,Start,End,Duration
15/08/17,place,Place in Sarajevo,2017-08-15T00:00:00+02:00,2017-08-15T00:51:43+02:00,3103
15/08/17,move,walking,2017-08-15T00:51:43+02:00,2017-08-15T01:05:45+02:00,842
15/08/17,place,Place in Sarajevo,2017-08-15T01:05:46+02:00,2017-08-15T09:28:33+02:00,30167
15/08/17,move,walking,2017-08-15T09:28:33+02:00,2017-08-15T09:37:35+02:00,542
15/08/17,place,Place in Sarajevo,2017-08-15T09:43:54+02:00,2017-08-15T09:49:30+02:00,336
15/08/17,move,walking,2017-08-15T09:49:30+02:00,2017-08-15T09:53:12+02:00,222
15/08/17,place,Place in Sarajevo,2017-08-15T09:53:13+02:00,2017-08-15T12:16:11+02:00,8578
15/08/17,move,walking,2017-08-15T12:16:11+02:00,2017-08-15T12:23:44+02:00,453
15/08/17,place,Place in Sarajevo,2017-08-15T12:23:45+02:00,2017-08-15T17:46:30+02:00,19365
15/08/17,move,walking,2017-08-15T17:46:30+02:00,2017-08-15T17:59:13+02:00,763
15/08/17,place,Place in Sarajevo,2017-08-15T17:59:14+02:00,2017-08-15T18:35:03+02:00,2149
15/08/17,move,walking,2017-08-15T18:35:04+02:00,2017-08-15T18:43:51+02:00,527
15/08/17,place,Place in Sarajevo,2017-08-15T18:43:52+02:00,2017-08-15T18:45:52+02:00,120
15/08/17,move,walking,2017-08-15T18:45:52+02:00,2017-08-15T18:54:28+02:00,516
15/08/17,place,Place in Sarajevo,2017-08-15T18:54:29+02:00,2017-08-16T00:00:00+02:00,18331
