Date,Type,Name,Start,End,Duration
15/07/17,place,Place in Supraśl gmina,2017-07-15T00:00:00+02:00,2017-07-15T11:54:16+02:00,42856
15/07/17,move,cycling,2017-07-15T11:54:16+02:00,2017-07-15T12:46:34+02:00,3138
15/07/17,place,Place in Juchnowiec Koscielny,2017-07-15T12:46:35+02:00,2017-07-15T13:37:52+02:00,3077
15/07/17,move,cycling,2017-07-15T13:37:52+02:00,2017-07-15T15:23:38+02:00,6346
15/07/17,place,Place in Bielsk Podlaski,2017-07-15T15:23:39+02:00,2017-07-15T15:59:15+02:00,2136
15/07/17,move,cycling,2017-07-15T15:59:15+02:00,2017-07-15T17:30:45+02:00,5490
15/07/17,place,Place in Bielsk,2017-07-15T17:30:46+02:00,2017-07-15T18:51:04+02:00,4818
15/07/17,move,cycling,2017-07-15T18:51:04+02:00,2017-07-15T19:47:30+02:00,3386
15/07/17,place,Place in Milejczyce,2017-07-15T19:47:31+02:00,2017-07-15T19:52:02+02:00,271
15/07/17,move,cycling,2017-07-15T19:52:02+02:00,2017-07-15T20:12:18+02:00,1216
15/07/17,place,Place in Nurzec-Stacja,2017-07-15T20:12:19+02:00,2017-07-15T20:15:57+02:00,218
15/07/17,move,cycling,2017-07-15T20:15:57+02:00,2017-07-15T20:48:25+02:00,1948
15/07/17,place,Place in Nurzec-Stacja,2017-07-15T20:48:26+02:00,2017-07-16T00:00:00+02:00,11494
