Date,Type,Name,Start,End,Duration
16/06/17,place,"Place in Exarcheia, Athens",2017-06-16T00:00:00+02:00,2017-06-16T00:11:40+02:00,700
16/06/17,place,"Place in Exarcheia, Athens",2017-06-16T00:14:02+02:00,2017-06-16T00:43:07+02:00,1745
16/06/17,move,transport,2017-06-16T00:43:07+02:00,2017-06-16T01:13:46+02:00,1839
16/06/17,place,Place in Kifisiá,2017-06-16T01:13:46+02:00,2017-06-16T07:28:49+02:00,22503
16/06/17,move,transport,2017-06-16T07:28:49+02:00,2017-06-16T08:19:41+02:00,3052
16/06/17,place,"Place in Αμπελόκηποι, Athens",2017-06-16T08:19:42+02:00,2017-06-16T08:21:42+02:00,120
16/06/17,move,walking,2017-06-16T08:21:42+02:00,2017-06-16T08:28:45+02:00,423
16/06/17,place,"Place in Αμπελόκηποι, Athens",2017-06-16T08:28:46+02:00,2017-06-16T08:56:08+02:00,1642
16/06/17,move,walking,2017-06-16T08:56:08+02:00,2017-06-16T08:59:29+02:00,201
16/06/17,place,"Place in Αμπελόκηποι, Athens",2017-06-16T08:59:30+02:00,2017-06-16T10:56:05+02:00,6995
16/06/17,place,"Place in Αμπελόκηποι, Athens",2017-06-16T10:56:06+02:00,2017-06-16T11:05:24+02:00,558
16/06/17,move,transport,2017-06-16T11:05:24+02:00,2017-06-16T11:42:12+02:00,2208
16/06/17,place,Place in Kifisiá,2017-06-16T11:42:12+02:00,2017-06-16T14:44:30+02:00,10938
16/06/17,move,transport,2017-06-16T14:44:30+02:00,2017-06-16T15:21:24+02:00,2214
16/06/17,move,walking,2017-06-16T15:21:24+02:00,2017-06-16T15:24:09+02:00,165
16/06/17,place,"Place in Polygono, Athens",2017-06-16T15:24:10+02:00,2017-06-16T18:10:03+02:00,9953
16/06/17,move,transport,2017-06-16T18:10:03+02:00,2017-06-16T18:34:39+02:00,1476
16/06/17,place,Place in Khalándrion,2017-06-16T18:34:40+02:00,2017-06-16T23:00:32+02:00,15952
16/06/17,place,Place in Khalándrion,2017-06-16T23:00:32+02:00,2017-06-16T23:03:31+02:00,179
16/06/17,place,Place in Khalándrion,2017-06-16T23:03:32+02:00,2017-06-17T00:00:00+02:00,3388
