Date,Type,Name,Start,End,Duration
20/07/17,place,Place in Lviv,2017-07-20T00:00:00+02:00,2017-07-20T10:47:24+02:00,38844
20/07/17,move,cycling,2017-07-20T10:47:24+02:00,2017-07-20T10:52:26+02:00,302
20/07/17,place,Place in Lviv,2017-07-20T10:52:27+02:00,2017-07-20T11:05:26+02:00,779
20/07/17,move,cycling,2017-07-20T11:05:26+02:00,2017-07-20T11:27:23+02:00,1317
20/07/17,place,Place in Lviv,2017-07-20T11:27:24+02:00,2017-07-20T11:30:34+02:00,190
20/07/17,move,cycling,2017-07-20T11:30:34+02:00,2017-07-20T12:45:50+02:00,4516
20/07/17,place,Place in Bobrka,2017-07-20T12:45:51+02:00,2017-07-20T13:12:54+02:00,1623
20/07/17,move,cycling,2017-07-20T13:12:54+02:00,2017-07-20T15:02:02+02:00,6548
20/07/17,place,Place in Cherche,2017-07-20T15:02:03+02:00,2017-07-20T15:24:27+02:00,1344
20/07/17,move,cycling,2017-07-20T15:24:27+02:00,2017-07-20T16:41:59+02:00,4652
20/07/17,place,Place in Burshtyn,2017-07-20T16:42:00+02:00,2017-07-20T18:24:41+02:00,6161
20/07/17,place,Place in Burshtyn,2017-07-20T18:26:28+02:00,2017-07-20T18:32:42+02:00,374
20/07/17,move,cycling,2017-07-20T18:32:42+02:00,2017-07-20T20:39:02+02:00,7580
20/07/17,place,Place in Uhryniv,2017-07-20T20:39:02+02:00,2017-07-20T21:03:42+02:00,1480
20/07/17,move,cycling,2017-07-20T21:03:42+02:00,2017-07-20T22:01:15+02:00,3453
20/07/17,place,Place in Ivano-Frankivsk,2017-07-20T22:01:16+02:00,2017-07-21T00:00:00+02:00,7124
