Date,Type,Name,Start,End,Duration
04/07/17,place,"Place in Christianshavn, København",2017-07-04T00:00:00+02:00,2017-07-04T12:44:16+02:00,45856
04/07/17,move,cycling,2017-07-04T12:44:16+02:00,2017-07-04T12:49:10+02:00,294
04/07/17,place,"Place in Indre By, København",2017-07-04T12:49:11+02:00,2017-07-04T13:12:21+02:00,1390
04/07/17,move,cycling,2017-07-04T13:12:21+02:00,2017-07-04T13:16:46+02:00,265
04/07/17,place,"Place in Christianshavn, København",2017-07-04T13:17:23+02:00,2017-07-04T18:14:29+02:00,17826
04/07/17,move,transport,2017-07-04T18:14:29+02:00,2017-07-04T18:50:31+02:00,2162
04/07/17,move,walking,2017-07-04T18:50:31+02:00,2017-07-04T18:50:54+02:00,23
04/07/17,place,"Place in Christianshavn, København",2017-07-04T18:50:54+02:00,2017-07-04T20:27:38+02:00,5804
04/07/17,move,walking,2017-07-04T20:27:38+02:00,2017-07-04T20:32:32+02:00,294
04/07/17,move,transport,2017-07-04T20:32:32+02:00,2017-07-04T20:48:12+02:00,940
04/07/17,place,Place in Kastrup,2017-07-04T20:51:38+02:00,2017-07-04T21:46:33+02:00,3295
04/07/17,place,Place in Kastrup,2017-07-04T21:46:33+02:00,2017-07-04T22:01:29+02:00,896
04/07/17,place,Place in Kastrup,2017-07-04T22:01:30+02:00,2017-07-04T22:23:51+02:00,1341
04/07/17,move,transport,2017-07-04T22:23:52+02:00,2017-07-04T23:59:59+02:00,5767
