Date,Type,Name,Start,End,Duration
22/07/17,place,Place in Zalishchyky,2017-07-22T00:00:00+02:00,2017-07-22T09:21:04+02:00,33664
22/07/17,move,cycling,2017-07-22T09:31:27+02:00,2017-07-22T09:45:47+02:00,860
22/07/17,place,Place in Zvenyachiy,2017-07-22T09:45:48+02:00,2017-07-22T09:58:14+02:00,746
22/07/17,move,cycling,2017-07-22T09:58:14+02:00,2017-07-22T12:13:07+02:00,8093
22/07/17,place,Place in Chernivtsi,2017-07-22T12:13:08+02:00,2017-07-22T12:35:10+02:00,1322
22/07/17,move,cycling,2017-07-22T12:35:10+02:00,2017-07-22T14:53:26+02:00,8296
22/07/17,place,Place in Vascauti,2017-07-22T14:53:26+02:00,2017-07-22T15:21:16+02:00,1670
22/07/17,place,Place in Vascauti,2017-07-22T15:21:17+02:00,2017-07-22T15:30:47+02:00,570
22/07/17,move,cycling,2017-07-22T15:30:47+02:00,2017-07-22T15:46:15+02:00,928
22/07/17,place,Place in Siret,2017-07-22T15:46:16+02:00,2017-07-22T15:51:38+02:00,322
22/07/17,move,cycling,2017-07-22T15:51:38+02:00,2017-07-22T16:21:01+02:00,1763
22/07/17,place,Place in Gramesti,2017-07-22T16:22:10+02:00,2017-07-22T17:54:34+02:00,5544
22/07/17,move,cycling,2017-07-22T17:54:34+02:00,2017-07-22T20:02:00+02:00,7646
22/07/17,place,Place in Siminicea,2017-07-22T20:02:01+02:00,2017-07-23T00:00:00+02:00,14279
