Date,Type,Name,Start,End,Duration
06/07/17,place,Place in Paldiski,2017-07-06T00:00:00+02:00,2017-07-06T13:24:00+02:00,48240
06/07/17,move,cycling,2017-07-06T13:24:00+02:00,2017-07-06T13:41:43+02:00,1063
06/07/17,place,Place in Paldiski,2017-07-06T13:41:44+02:00,2017-07-06T13:58:12+02:00,988
06/07/17,move,cycling,2017-07-06T13:58:12+02:00,2017-07-06T15:43:32+02:00,6320
06/07/17,place,Place in Risti,2017-07-06T15:43:33+02:00,2017-07-06T15:53:56+02:00,623
06/07/17,move,cycling,2017-07-06T15:53:56+02:00,2017-07-06T16:23:08+02:00,1752
06/07/17,place,Place in Risti,2017-07-06T16:23:09+02:00,2017-07-06T18:37:18+02:00,8049
06/07/17,place,Place in Risti,2017-07-06T18:37:19+02:00,2017-07-06T18:48:46+02:00,687
06/07/17,move,cycling,2017-07-06T18:48:46+02:00,2017-07-06T19:39:28+02:00,3042
06/07/17,place,Place in Kullamaa Parish,2017-07-06T19:39:28+02:00,2017-07-06T19:49:10+02:00,582
06/07/17,move,cycling,2017-07-06T19:49:10+02:00,2017-07-06T22:17:53+02:00,8923
06/07/17,place,Place in Koonga Parish,2017-07-06T22:17:54+02:00,2017-07-07T00:00:00+02:00,6126
