Date,Type,Name,Start,End,Duration
30/05/17,place,"Place in Christianshavn, København",2017-05-30T00:00:00+02:00,2017-05-30T08:18:01+02:00,29881
30/05/17,move,cycling,2017-05-30T08:18:01+02:00,2017-05-30T08:27:26+02:00,565
30/05/17,place,"Place in Østerport, København",2017-05-30T08:27:27+02:00,2017-05-30T12:13:00+02:00,13533
30/05/17,move,walking,2017-05-30T12:13:00+02:00,2017-05-30T12:21:32+02:00,512
30/05/17,place,"Place in Indre By, København",2017-05-30T12:21:33+02:00,2017-05-30T12:54:26+02:00,1973
30/05/17,move,walking,2017-05-30T12:54:26+02:00,2017-05-30T13:05:26+02:00,660
30/05/17,place,"Place in Østerport, København",2017-05-30T13:05:27+02:00,2017-05-30T17:11:58+02:00,14791
30/05/17,move,cycling,2017-05-30T17:11:58+02:00,2017-05-30T17:15:16+02:00,198
30/05/17,move,transport,2017-05-30T17:15:16+02:00,2017-05-30T17:21:57+02:00,401
30/05/17,move,walking,2017-05-30T17:21:58+02:00,2017-05-30T17:25:43+02:00,225
30/05/17,place,"Place in Christianshavn, København",2017-05-30T17:25:44+02:00,2017-05-31T00:00:00+02:00,23656
