Date,Type,Name,Start,End,Duration
27/04/17,place,Place in Kifisiá,2017-04-27T00:00:00+02:00,2017-04-27T17:02:28+02:00,61348
27/04/17,move,transport,2017-04-27T17:02:28+02:00,2017-04-27T17:14:36+02:00,728
27/04/17,move,walking,2017-04-27T17:14:37+02:00,2017-04-27T17:30:12+02:00,935
27/04/17,place,Gatsby,2017-04-27T17:30:13+02:00,2017-04-27T17:37:09+02:00,416
27/04/17,move,walking,2017-04-27T17:37:09+02:00,2017-04-27T17:47:15+02:00,606
27/04/17,place,Hondos Center Νέα Ερυθραία,2017-04-27T17:47:16+02:00,2017-04-27T17:55:08+02:00,472
27/04/17,place,Place in Kifisiá,2017-04-27T17:55:08+02:00,2017-04-27T17:56:05+02:00,57
27/04/17,move,walking,2017-04-27T17:56:05+02:00,2017-04-27T18:02:24+02:00,379
27/04/17,place,KAFEINA,2017-04-27T18:02:25+02:00,2017-04-27T18:18:37+02:00,972
27/04/17,move,walking,2017-04-27T18:18:37+02:00,2017-04-27T18:25:34+02:00,417
27/04/17,move,transport,2017-04-27T18:25:34+02:00,2017-04-27T18:44:00+02:00,1106
27/04/17,place,Place in Kifisiá,2017-04-27T18:45:06+02:00,2017-04-27T19:42:09+02:00,3423
27/04/17,move,transport,2017-04-27T19:42:09+02:00,2017-04-27T20:21:28+02:00,2359
27/04/17,place,Mikel Ευελπίδων,2017-04-27T20:21:29+02:00,2017-04-27T21:53:36+02:00,5527
27/04/17,move,walking,2017-04-27T21:53:36+02:00,2017-04-27T22:22:08+02:00,1712
27/04/17,place,"Place in Exarcheia, Athens",2017-04-27T22:22:08+02:00,2017-04-27T22:29:27+02:00,439
27/04/17,place,"Place in Exarcheia, Athens",2017-04-27T22:29:28+02:00,2017-04-28T00:00:00+02:00,5432
