Date,Type,Name,Start,End,Duration
26/07/17,place,Place in Galati,2017-07-26T00:00:00+02:00,2017-07-26T09:59:19+02:00,35959
26/07/17,move,transport,2017-07-26T09:59:19+02:00,2017-07-26T11:00:49+02:00,3690
26/07/17,place,Place in Braila,2017-07-26T11:00:50+02:00,2017-07-26T11:12:10+02:00,680
26/07/17,place,Place in Braila,2017-07-26T11:12:10+02:00,2017-07-26T11:39:16+02:00,1626
26/07/17,move,cycling,2017-07-26T11:39:16+02:00,2017-07-26T13:01:32+02:00,4936
26/07/17,place,Place in Unirea,2017-07-26T13:01:33+02:00,2017-07-26T13:17:39+02:00,966
26/07/17,move,cycling,2017-07-26T13:17:39+02:00,2017-07-26T14:20:42+02:00,3783
26/07/17,place,Place in Insuratei,2017-07-26T14:20:43+02:00,2017-07-26T14:51:57+02:00,1874
26/07/17,move,cycling,2017-07-26T14:51:57+02:00,2017-07-26T17:13:59+02:00,8522
26/07/17,place,Place in Cosambesti,2017-07-26T17:14:00+02:00,2017-07-26T18:39:17+02:00,5117
26/07/17,move,cycling,2017-07-26T18:39:17+02:00,2017-07-26T19:07:04+02:00,1667
26/07/17,place,Place in Slobozia Noua,2017-07-26T19:07:05+02:00,2017-07-26T19:09:05+02:00,120
26/07/17,move,cycling,2017-07-26T19:09:05+02:00,2017-07-26T19:17:57+02:00,532
26/07/17,place,Place in Slobozia Noua,2017-07-26T19:17:58+02:00,2017-07-26T19:26:37+02:00,519
26/07/17,move,transport,2017-07-26T19:26:37+02:00,2017-07-26T20:33:20+02:00,4003
26/07/17,place,Place in Slobozia Noua,2017-07-26T20:33:21+02:00,2017-07-27T00:00:00+02:00,12399
