Date,Type,Name,Start,End,Duration
10/05/17,move,cycling,2017-05-10T00:00:00+02:00,2017-05-10T00:19:26+02:00,1166
10/05/17,place,"Place in Christianshavn, København",2017-05-10T00:19:26+02:00,2017-05-10T07:49:46+02:00,27020
10/05/17,move,cycling,2017-05-10T07:49:46+02:00,2017-05-10T07:59:48+02:00,602
10/05/17,place,"Place in Østerport, København",2017-05-10T07:59:49+02:00,2017-05-10T11:57:47+02:00,14278
10/05/17,move,cycling,2017-05-10T11:57:47+02:00,2017-05-10T12:33:45+02:00,2158
10/05/17,move,cycling,2017-05-10T12:33:46+02:00,2017-05-10T12:35:07+02:00,81
10/05/17,place,Place in Kongens Lyngby,2017-05-10T12:54:47+02:00,2017-05-10T13:08:29+02:00,822
10/05/17,move,transport,2017-05-10T13:08:29+02:00,2017-05-10T13:12:21+02:00,232
10/05/17,place,Place in Kongens Lyngby,2017-05-10T13:12:21+02:00,2017-05-10T13:27:00+02:00,879
10/05/17,place,Place in Kongens Lyngby,2017-05-10T13:27:01+02:00,2017-05-10T13:39:12+02:00,731
10/05/17,move,cycling,2017-05-10T13:39:12+02:00,2017-05-10T14:19:06+02:00,2394
10/05/17,place,"Place in Indre By, København",2017-05-10T14:19:07+02:00,2017-05-10T14:26:44+02:00,457
10/05/17,move,walking,2017-05-10T14:26:44+02:00,2017-05-10T14:30:44+02:00,240
10/05/17,move,transport,2017-05-10T14:30:44+02:00,2017-05-10T14:36:19+02:00,335
10/05/17,place,"Place in Indre By, København",2017-05-10T14:36:20+02:00,2017-05-10T14:47:25+02:00,665
10/05/17,move,walking,2017-05-10T14:47:25+02:00,2017-05-10T14:51:40+02:00,255
10/05/17,place,"Place in Indre By, København",2017-05-10T14:51:41+02:00,2017-05-10T14:54:07+02:00,146
10/05/17,move,walking,2017-05-10T14:54:07+02:00,2017-05-10T15:09:21+02:00,914
10/05/17,move,transport,2017-05-10T15:09:21+02:00,2017-05-10T15:34:59+02:00,1538
10/05/17,place,Place in Gentofte,2017-05-10T15:35:00+02:00,2017-05-10T17:01:35+02:00,5195
10/05/17,move,transport,2017-05-10T17:01:35+02:00,2017-05-10T17:31:49+02:00,1814
10/05/17,place,"Place in Indre By, København",2017-05-10T17:31:50+02:00,2017-05-10T17:40:22+02:00,512
10/05/17,move,transport,2017-05-10T17:40:22+02:00,2017-05-10T17:46:32+02:00,370
10/05/17,place,"Place in Christianshavn, København",2017-05-10T17:46:33+02:00,2017-05-10T17:57:33+02:00,660
10/05/17,place,"Place in Christianshavn, København",2017-05-10T17:57:34+02:00,2017-05-10T20:58:57+02:00,10883
10/05/17,move,walking,2017-05-10T20:58:57+02:00,2017-05-10T21:26:25+02:00,1648
10/05/17,move,cycling,2017-05-10T21:26:25+02:00,2017-05-10T21:38:27+02:00,722
10/05/17,move,walking,2017-05-10T21:38:27+02:00,2017-05-10T21:40:54+02:00,147
10/05/17,place,"Place in Christianshavn, København",2017-05-10T21:40:55+02:00,2017-05-11T00:00:00+02:00,8345
