Date,Type,Name,Start,End,Duration
27/06/17,place,"Place in Christianshavn, København",2017-06-27T00:00:00+02:00,2017-06-27T08:34:15+02:00,30855
27/06/17,move,cycling,2017-06-27T08:34:15+02:00,2017-06-27T08:41:25+02:00,430
27/06/17,place,"Place in Østerport, København",2017-06-27T08:41:26+02:00,2017-06-27T12:06:28+02:00,12302
27/06/17,move,transport,2017-06-27T12:06:28+02:00,2017-06-27T12:09:26+02:00,178
27/06/17,place,"Place in Indre By, København",2017-06-27T12:09:26+02:00,2017-06-27T12:29:07+02:00,1181
27/06/17,place,"Place in Indre By, København",2017-06-27T12:29:07+02:00,2017-06-27T12:34:41+02:00,334
27/06/17,move,walking,2017-06-27T12:34:41+02:00,2017-06-27T12:46:04+02:00,683
27/06/17,place,"Place in Østerport, København",2017-06-27T12:46:05+02:00,2017-06-27T14:45:36+02:00,7171
27/06/17,move,transport,2017-06-27T14:45:36+02:00,2017-06-27T14:53:46+02:00,490
27/06/17,place,"Place in Christianshavn, København",2017-06-27T14:53:46+02:00,2017-06-27T15:03:10+02:00,564
27/06/17,move,cycling,2017-06-27T15:03:10+02:00,2017-06-27T15:07:15+02:00,245
27/06/17,place,"Place in Christianshavn, København",2017-06-27T15:14:38+02:00,2017-06-27T17:02:43+02:00,6485
27/06/17,move,walking,2017-06-27T17:02:43+02:00,2017-06-27T17:09:14+02:00,391
27/06/17,place,"Place in Christianshavn, København",2017-06-27T17:09:15+02:00,2017-06-27T17:23:36+02:00,861
27/06/17,place,"Place in Christianshavn, København",2017-06-27T17:23:36+02:00,2017-06-28T00:00:00+02:00,23784
