Date,Type,Name,Start,End,Duration
27/07/17,place,Place in Slobozia Noua,2017-07-27T00:00:00+02:00,2017-07-27T08:57:50+02:00,32270
27/07/17,move,cycling,2017-07-27T08:57:50+02:00,2017-07-27T11:30:11+02:00,9141
27/07/17,place,Place in Calarasi,2017-07-27T11:30:12+02:00,2017-07-27T11:55:16+02:00,1504
27/07/17,move,cycling,2017-07-27T11:55:16+02:00,2017-07-27T12:37:46+02:00,2550
27/07/17,place,Place in Silistra,2017-07-27T12:37:47+02:00,2017-07-27T12:49:23+02:00,696
27/07/17,place,Place in Silistra,2017-07-27T12:49:23+02:00,2017-07-27T13:03:45+02:00,862
27/07/17,move,cycling,2017-07-27T13:03:45+02:00,2017-07-27T13:37:06+02:00,2001
27/07/17,place,Place in Silistra,2017-07-27T13:37:07+02:00,2017-07-27T14:11:14+02:00,2047
27/07/17,move,cycling,2017-07-27T14:11:14+02:00,2017-07-27T14:15:56+02:00,282
27/07/17,place,Place in Silistra,2017-07-27T14:15:57+02:00,2017-07-27T14:27:18+02:00,681
27/07/17,place,Place in Silistra,2017-07-27T14:27:19+02:00,2017-07-27T15:15:14+02:00,2875
27/07/17,move,cycling,2017-07-27T15:15:14+02:00,2017-07-27T15:20:35+02:00,321
27/07/17,place,Place in Silistra,2017-07-27T15:20:36+02:00,2017-07-27T15:45:32+02:00,1496
27/07/17,move,cycling,2017-07-27T15:45:32+02:00,2017-07-27T15:56:46+02:00,674
27/07/17,place,Place in Silistra,2017-07-27T15:56:47+02:00,2017-07-27T16:04:20+02:00,453
27/07/17,move,cycling,2017-07-27T16:04:20+02:00,2017-07-27T17:55:43+02:00,6683
27/07/17,place,Place in Alfatar,2017-07-27T17:55:44+02:00,2017-07-27T18:15:18+02:00,1174
27/07/17,move,cycling,2017-07-27T18:15:18+02:00,2017-07-27T19:06:02+02:00,3044
27/07/17,place,Place in Tervel,2017-07-27T19:06:03+02:00,2017-07-27T19:17:59+02:00,716
27/07/17,place,Place in Tervel,2017-07-27T19:18:00+02:00,2017-07-27T22:49:29+02:00,12689
27/07/17,place,Place in Tervel,2017-07-27T22:49:30+02:00,2017-07-28T00:00:00+02:00,4230
