Date,Type,Name,Start,End,Duration
28/07/17,place,Place in Tervel,2017-07-28T00:00:00+02:00,2017-07-28T08:46:19+02:00,31579
28/07/17,place,Place in Tervel,2017-07-28T08:46:20+02:00,2017-07-28T10:27:02+02:00,6042
28/07/17,move,walking,2017-07-28T10:27:02+02:00,2017-07-28T10:28:19+02:00,77
28/07/17,place,Place in Tervel,2017-07-28T10:28:20+02:00,2017-07-28T10:50:04+02:00,1304
28/07/17,move,cycling,2017-07-28T10:50:04+02:00,2017-07-28T11:09:12+02:00,1148
28/07/17,place,Place in Tervel,2017-07-28T11:09:13+02:00,2017-07-28T11:13:08+02:00,235
28/07/17,move,cycling,2017-07-28T11:13:08+02:00,2017-07-28T11:19:51+02:00,403
28/07/17,place,Place in Tervel,2017-07-28T11:19:52+02:00,2017-07-28T11:45:10+02:00,1518
28/07/17,move,cycling,2017-07-28T11:45:10+02:00,2017-07-28T14:34:37+02:00,10167
28/07/17,place,Place in Vetrino,2017-07-28T14:34:38+02:00,2017-07-28T16:33:30+02:00,7132
28/07/17,move,cycling,2017-07-28T16:33:30+02:00,2017-07-28T20:14:31+02:00,13261
28/07/17,place,Place in Dolni Chiflik,2017-07-28T20:14:32+02:00,2017-07-29T00:00:00+02:00,13528
