Date,Type,Name,Start,End,Duration
20/08/17,place,Place in Kifisiá,2017-08-20T00:00:00+02:00,2017-08-20T12:36:06+02:00,45366
20/08/17,move,transport,2017-08-20T12:36:06+02:00,2017-08-20T12:54:34+02:00,1108
20/08/17,place,Place in Melíssia,2017-08-20T12:54:35+02:00,2017-08-20T14:21:32+02:00,5217
20/08/17,move,walking,2017-08-20T14:21:32+02:00,2017-08-20T14:24:29+02:00,177
20/08/17,move,transport,2017-08-20T14:24:30+02:00,2017-08-20T14:40:34+02:00,964
20/08/17,place,Place in Kifisiá,2017-08-20T14:40:35+02:00,2017-08-20T16:42:03+02:00,7288
20/08/17,move,transport,2017-08-20T16:42:03+02:00,2017-08-20T17:17:52+02:00,2149
20/08/17,place,Place in Spáta,2017-08-20T17:17:53+02:00,2017-08-20T17:57:39+02:00,2386
20/08/17,move,walking,2017-08-20T17:57:39+02:00,2017-08-20T18:01:27+02:00,228
20/08/17,place,Place in Spáta,2017-08-20T18:01:28+02:00,2017-08-20T18:50:12+02:00,2924
20/08/17,move,transport,2017-08-20T18:50:12+02:00,2017-08-20T19:00:12+02:00,600
20/08/17,place,Place in Rafína,2017-08-20T19:00:12+02:00,2017-08-20T19:18:15+02:00,1083
20/08/17,move,transport,2017-08-20T19:18:16+02:00,2017-08-20T20:47:14+02:00,5338
20/08/17,place,Place in Burzenin,2017-08-20T20:47:15+02:00,2017-08-20T20:58:15+02:00,660
20/08/17,move,transport,2017-08-20T20:58:15+02:00,2017-08-20T21:56:02+02:00,3467
20/08/17,move,walking,2017-08-20T21:56:02+02:00,2017-08-20T21:59:43+02:00,221
20/08/17,move,transport,2017-08-20T21:59:43+02:00,2017-08-20T22:14:56+02:00,913
20/08/17,move,walking,2017-08-20T22:14:56+02:00,2017-08-20T22:22:18+02:00,442
20/08/17,place,"Place in Christianshavn, København",2017-08-20T22:22:19+02:00,2017-08-21T00:00:00+02:00,5861
