Date,Type,Name,Start,End,Duration
16/08/17,place,Place in Sarajevo,2017-08-16T00:00:00+02:00,2017-08-16T01:19:27+02:00,4767
16/08/17,place,Place in Sarajevo,2017-08-16T04:18:07+02:00,2017-08-16T10:12:39+02:00,21272
16/08/17,move,walking,2017-08-16T10:12:39+02:00,2017-08-16T10:17:36+02:00,297
16/08/17,place,Place in Sarajevo,2017-08-16T10:17:36+02:00,2017-08-16T10:42:48+02:00,1512
16/08/17,move,walking,2017-08-16T10:42:48+02:00,2017-08-16T10:59:29+02:00,1001
16/08/17,place,Place in Sarajevo,2017-08-16T10:59:30+02:00,2017-08-16T13:31:11+02:00,9101
16/08/17,move,walking,2017-08-16T13:31:11+02:00,2017-08-16T13:42:18+02:00,667
16/08/17,place,Place in Sarajevo,2017-08-16T13:42:19+02:00,2017-08-16T14:40:07+02:00,3468
16/08/17,move,walking,2017-08-16T14:40:07+02:00,2017-08-16T14:48:08+02:00,481
16/08/17,place,Place in Sarajevo,2017-08-16T14:48:09+02:00,2017-08-16T19:45:35+02:00,17846
16/08/17,move,walking,2017-08-16T19:45:35+02:00,2017-08-16T19:53:42+02:00,487
16/08/17,place,Place in Sarajevo,2017-08-16T19:53:43+02:00,2017-08-16T22:43:13+02:00,10170
16/08/17,place,Place in Sarajevo,2017-08-16T22:43:14+02:00,2017-08-16T22:53:06+02:00,592
16/08/17,move,transport,2017-08-16T22:53:06+02:00,2017-08-16T22:57:55+02:00,289
16/08/17,place,Place in Sarajevo,2017-08-16T22:57:56+02:00,2017-08-16T23:05:07+02:00,431
16/08/17,move,walking,2017-08-16T23:05:07+02:00,2017-08-16T23:10:33+02:00,326
16/08/17,place,Place in Sarajevo,2017-08-16T23:10:34+02:00,2017-08-17T00:00:00+02:00,2966
