Date,Type,Name,Start,End,Duration
07/07/17,place,Place in Koonga Parish,2017-07-07T00:00:00+02:00,2017-07-07T10:51:50+02:00,39110
07/07/17,move,cycling,2017-07-07T10:51:50+02:00,2017-07-07T12:27:06+02:00,5716
07/07/17,place,Place in Pärnu,2017-07-07T12:27:07+02:00,2017-07-07T13:56:47+02:00,5380
07/07/17,move,cycling,2017-07-07T13:56:47+02:00,2017-07-07T15:10:51+02:00,4444
07/07/17,place,Place in Tahkuranna Parish,2017-07-07T15:10:52+02:00,2017-07-07T15:19:37+02:00,525
07/07/17,move,cycling,2017-07-07T15:19:37+02:00,2017-07-07T16:30:05+02:00,4228
07/07/17,place,Place in Häädemeeste,2017-07-07T16:30:05+02:00,2017-07-07T17:24:31+02:00,3266
07/07/17,move,cycling,2017-07-07T17:24:31+02:00,2017-07-07T17:43:22+02:00,1131
07/07/17,place,Place in Häädemeeste,2017-07-07T17:43:23+02:00,2017-07-07T18:03:04+02:00,1181
07/07/17,move,cycling,2017-07-07T18:03:04+02:00,2017-07-07T19:13:13+02:00,4209
07/07/17,place,Place in Ainazi,2017-07-07T19:13:13+02:00,2017-07-07T19:47:47+02:00,2074
07/07/17,move,cycling,2017-07-07T19:47:47+02:00,2017-07-07T20:58:45+02:00,4258
07/07/17,place,Place in Salacgriva,2017-07-07T23:17:29+02:00,2017-07-08T00:00:00+02:00,2551
