Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
16/07/17,Place in Nurzec-Stacja,2017-07-16T00:00:00+02:00,2017-07-16T10:59:59+02:00,39599,52.419361,23.175818,,
16/07/17,Place in Mielnik,2017-07-16T11:34:51+02:00,2017-07-16T11:39:51+02:00,300,52.349955,23.121766,,
16/07/17,Place in Mielnik,2017-07-16T12:55:03+02:00,2017-07-16T13:03:20+02:00,497,52.282629,23.167029,,
16/07/17,Place in Mielnik,2017-07-16T13:41:25+02:00,2017-07-16T14:11:13+02:00,1788,52.317932,23.050256,,
16/07/17,Place in Sarnaki,2017-07-16T14:11:14+02:00,2017-07-16T14:59:27+02:00,2893,52.315341,23.04776,,
16/07/17,Place in Biała Podlaska,2017-07-16T16:46:22+02:00,2017-07-16T17:00:58+02:00,876,52.049951,23.107198,,
16/07/17,Place in Biała Podlaska,2017-07-16T17:00:59+02:00,2017-07-16T17:48:23+02:00,2844,52.049792,23.111643,,
16/07/17,Place in Biała Podlaska,2017-07-16T17:59:44+02:00,2017-07-16T18:47:31+02:00,2867,52.039046,23.120206,,
16/07/17,Place in Jusaki,2017-07-16T20:14:17+02:00,2017-07-16T20:23:48+02:00,571,51.874224,23.201554,,
16/07/17,Place in Wisznice,2017-07-16T20:35:55+02:00,2017-07-17T00:00:00+02:00,12245,51.843137,23.216102,,
