Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
31/07/17,Place in Kırklareli,2017-07-31T00:00:00+02:00,2017-07-31T08:56:33+02:00,32193,41.959165,27.385434,,
31/07/17,Place in Kırklareli,2017-07-31T08:56:34+02:00,2017-07-31T09:05:54+02:00,560,41.957912,27.387623,,
31/07/17,Place in Kırklareli,2017-07-31T09:57:02+02:00,2017-07-31T10:11:17+02:00,855,41.864622,27.426006,,
31/07/17,Place in Kırklareli,2017-07-31T10:39:55+02:00,2017-07-31T10:45:43+02:00,348,41.836028,27.469629,,
31/07/17,Place in Kırklareli,2017-07-31T11:28:21+02:00,2017-07-31T11:41:59+02:00,818,41.752219,27.414378,,
31/07/17,Place in Kırklareli,2017-07-31T11:42:00+02:00,2017-07-31T11:51:03+02:00,543,41.751387,27.413895,,
31/07/17,Place in Kırklareli,2017-07-31T11:56:59+02:00,2017-07-31T13:01:32+02:00,3873,41.736962,27.400996,,
31/07/17,Place in Vize,2017-07-31T15:53:52+02:00,2017-07-31T17:12:14+02:00,4702,41.5729,27.767383,,
31/07/17,Place in Saray,2017-07-31T19:38:34+02:00,2017-08-01T00:00:00+02:00,15686,41.43804,28.088511,,
