Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
21/07/17,Place in Ivano-Frankivsk,2017-07-21T00:00:00+02:00,2017-07-21T10:11:43+02:00,36703,48.900775,24.807469,,
21/07/17,Place in Ozeryany,2017-07-21T12:01:25+02:00,2017-07-21T12:14:09+02:00,764,48.806761,25.105573,,
21/07/17,Place in Tyshkivtsi,2017-07-21T13:54:03+02:00,2017-07-21T14:21:46+02:00,1663,48.737687,25.364566,,
21/07/17,Place in Horodenka,2017-07-21T15:08:22+02:00,2017-07-21T15:33:42+02:00,1520,48.665394,25.502717,,
21/07/17,Place in Serafintsi,2017-07-21T15:51:34+02:00,2017-07-21T15:59:27+02:00,473,48.646976,25.552489,,
21/07/17,Place in Zvenyachiy,2017-07-21T17:17:04+02:00,2017-07-21T17:28:36+02:00,692,48.62155,25.738975,,
21/07/17,Place in Zalishchyky,2017-07-21T17:47:34+02:00,2017-07-22T00:00:00+02:00,22346,48.635585,25.731755,,
