Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
18/07/17,Place in Dubienka,2017-07-18T00:00:00+02:00,2017-07-18T11:17:46+02:00,40666,51.040199,23.894228,,
18/07/17,Place in Horodło,2017-07-18T12:39:59+02:00,2017-07-18T13:00:40+02:00,1241,50.859471,24.13318,,
18/07/17,Place in Horodło,2017-07-18T13:06:05+02:00,2017-07-18T13:48:50+02:00,2565,50.856355,24.142334,,
18/07/17,Place in Ustilug,2017-07-18T13:48:51+02:00,2017-07-18T14:22:30+02:00,2019,50.8575,24.146268,,
18/07/17,Place in Ustilug,2017-07-18T14:30:16+02:00,2017-07-18T14:40:33+02:00,617,50.861641,24.153995,,
18/07/17,Place in Volodymyrvolynskyy,2017-07-18T15:16:00+02:00,2017-07-18T16:46:16+02:00,5416,50.845406,24.318276,,
18/07/17,Place in Volodymyrvolynskyy,2017-07-18T16:46:17+02:00,2017-07-18T17:02:43+02:00,986,50.844569,24.319249,,
18/07/17,Place in Ivanichi,2017-07-18T18:09:10+02:00,2017-07-18T18:16:14+02:00,424,50.715491,24.349964,,
18/07/17,Place in Skomorokhy,2017-07-18T19:58:16+02:00,2017-07-18T20:02:18+02:00,242,50.529785,24.325213,,
18/07/17,Place in Sokal,2017-07-18T20:14:08+02:00,2017-07-19T00:00:00+02:00,13552,50.526143,24.297969,,
