Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
19/07/17,Place in Sokal,2017-07-19T00:00:00+02:00,2017-07-19T09:37:15+02:00,34635,50.526143,24.297969,,
19/07/17,Place in Chervonograd,2017-07-19T10:39:33+02:00,2017-07-19T10:56:04+02:00,991,50.398174,24.230052,,
19/07/17,Place in Sosnovka,2017-07-19T11:31:04+02:00,2017-07-19T11:34:34+02:00,210,50.309387,24.185503,,
19/07/17,Place in Velikiye Mosty,2017-07-19T12:07:44+02:00,2017-07-19T12:36:07+02:00,1703,50.232246,24.133448,,
19/07/17,Place in Smerekov,2017-07-19T13:58:58+02:00,2017-07-19T14:01:24+02:00,146,50.018661,24.044245,,
19/07/17,Place in Smerekov,2017-07-19T14:04:17+02:00,2017-07-19T15:16:20+02:00,4323,50.019031,24.0481,,
19/07/17,Place in Lviv,2017-07-19T16:42:48+02:00,2017-07-19T19:33:32+02:00,10244,49.838446,24.041548,,
19/07/17,Place in Lviv,2017-07-19T19:41:58+02:00,2017-07-19T19:53:26+02:00,688,49.83944,24.036047,,
19/07/17,Place in Lviv,2017-07-19T19:58:03+02:00,2017-07-19T20:07:06+02:00,543,49.84033,24.03149,,
19/07/17,Place in Lviv,2017-07-19T20:12:57+02:00,2017-07-19T20:18:27+02:00,330,49.841606,24.034536,,
19/07/17,Place in Lviv,2017-07-19T20:26:49+02:00,2017-07-19T22:10:50+02:00,6241,49.840263,24.035342,,
19/07/17,Place in Lviv,2017-07-19T22:18:30+02:00,2017-07-19T22:20:41+02:00,131,49.841682,24.030106,,
19/07/17,Place in Lviv,2017-07-19T22:31:34+02:00,2017-07-19T22:53:04+02:00,1290,49.840415,24.033276,,
19/07/17,Place in Lviv,2017-07-19T23:08:39+02:00,2017-07-20T00:00:00+02:00,3081,49.838446,24.041548,,
