Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
25/03/17,Place in Kongens Lyngby,2017-03-25T00:00:00+01:00,2017-03-25T00:04:45+01:00,285,55.78699,12.52329,,
25/03/17,"Place in Christianshavn, København",2017-03-25T00:46:08+01:00,2017-03-25T11:28:53+01:00,38565,55.67439,12.59182,,
25/03/17,Place in Kongens Lyngby,2017-03-25T12:20:02+01:00,2017-03-25T19:59:25+01:00,27563,55.78699,12.52329,,
25/03/17,Place in Kongens Lyngby,2017-03-25T20:05:25+01:00,2017-03-25T20:10:54+01:00,329,55.786867,12.528193,,
25/03/17,Mikkeller & Friends,2017-03-25T20:49:52+01:00,2017-03-26T00:00:00+01:00,11408,55.694695709633,12.543154108109,,
