Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
26/04/17,Place in Mistrás,2017-04-26T00:37:23+02:00,2017-04-26T07:59:23+02:00,26520,37.115528,22.344192,,
26/04/17,Place in Amaroúsion,2017-04-26T11:00:15+02:00,2017-04-26T11:33:20+02:00,1985,38.045374,23.809108,,
26/04/17,Place in Amaroúsion,2017-04-26T11:47:58+02:00,2017-04-26T12:07:34+02:00,1176,38.053128,23.806224,,
26/04/17,Place in Amaroúsion,2017-04-26T12:19:14+02:00,2017-04-26T12:21:33+02:00,139,38.057546,23.808935,,
26/04/17,Place in Amaroúsion,2017-04-26T13:10:07+02:00,2017-04-26T13:43:56+02:00,2029,38.053182,23.805867,,
26/04/17,Place in Kifisiá,2017-04-26T14:23:01+02:00,2017-04-26T16:31:40+02:00,7719,38.113656,23.839727,,
26/04/17,Place in Khalándrion,2017-04-26T17:32:51+02:00,2017-04-26T17:34:52+02:00,121,38.020013,23.795598,,
26/04/17,Place in Khalándrion,2017-04-26T17:41:02+02:00,2017-04-26T20:10:02+02:00,8940,38.020874,23.799237,,
26/04/17,Place in Khalándrion,2017-04-26T20:12:08+02:00,2017-04-26T20:18:19+02:00,371,38.020114,23.798449,,
26/04/17,"Place in Sýntagma, Athens",2017-04-26T21:07:02+02:00,2017-04-26T21:10:33+02:00,211,37.975269,23.732851,,
26/04/17,"Place in Sýntagma, Athens",2017-04-26T21:16:05+02:00,2017-04-26T23:23:24+02:00,7639,37.973417,23.734226,,
26/04/17,Place in Kifisiá,2017-04-26T23:53:22+02:00,2017-04-27T00:00:00+02:00,398,38.113656,23.839727,,
