Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
22/05/17,"Place in Christianshavn, København",2017-05-22T00:00:00+02:00,2017-05-22T08:03:38+02:00,29018,55.67439,12.59182,,
22/05/17,"Place in Østerport, København",2017-05-22T08:13:06+02:00,2017-05-22T11:48:53+02:00,12947,55.687368,12.591419,,
22/05/17,"Place in Indre By, København",2017-05-22T11:57:26+02:00,2017-05-22T12:17:11+02:00,1185,55.687688,12.597841,,
22/05/17,"Place in Østerport, København",2017-05-22T12:25:48+02:00,2017-05-22T17:16:51+02:00,17463,55.687368,12.591419,,
22/05/17,"Place in Christianshavn, København",2017-05-22T17:28:28+02:00,2017-05-23T00:00:00+02:00,23492,55.67439,12.59182,,
23/05/17,"Place in Christianshavn, København",2017-05-23T00:00:00+02:00,2017-05-23T08:15:40+02:00,29740,55.67439,12.59182,,
23/05/17,"Place in Østerport, København",2017-05-23T08:24:09+02:00,2017-05-23T12:10:01+02:00,13552,55.687368,12.591419,,
23/05/17,"Place in Indre By, København",2017-05-23T12:12:53+02:00,2017-05-23T12:38:52+02:00,1559,55.687688,12.597841,,
23/05/17,"Place in Østerport, København",2017-05-23T12:49:25+02:00,2017-05-23T16:15:45+02:00,12380,55.687368,12.591419,,
23/05/17,"Place in Christianshavn, København",2017-05-23T16:23:04+02:00,2017-05-23T16:49:27+02:00,1583,55.67439,12.59182,,
23/05/17,"Place in Amagerbro Station, København",2017-05-23T16:59:28+02:00,2017-05-23T17:13:38+02:00,850,55.657841,12.606933,,
23/05/17,Place in Copenhagen,2017-05-23T17:17:02+02:00,2017-05-23T17:20:21+02:00,199,55.65709,12.60911,,
23/05/17,"Place in Amagerbro Station, København",2017-05-23T17:24:17+02:00,2017-05-23T18:42:22+02:00,4685,55.657841,12.606933,,
23/05/17,"Place in Christianshavn, København",2017-05-23T18:51:52+02:00,2017-05-23T19:36:46+02:00,2694,55.67439,12.59182,,
23/05/17,"Place in Indre By, København",2017-05-23T19:44:18+02:00,2017-05-23T19:53:52+02:00,574,55.683745,12.571323,,
23/05/17,"Place in Nørrebro, København",2017-05-23T20:22:25+02:00,2017-05-23T20:44:05+02:00,1300,55.692928,12.511963,,
23/05/17,"Place in Nørrebro, København",2017-05-23T21:00:11+02:00,2017-05-23T23:53:17+02:00,10386,55.693401,12.511993,,
24/05/17,"Place in Christianshavn, København",2017-05-24T00:18:28+02:00,2017-05-24T08:21:49+02:00,29001,55.67439,12.59182,,
24/05/17,"Place in Østerport, København",2017-05-24T08:31:13+02:00,2017-05-24T12:23:07+02:00,13914,55.687368,12.591419,,
24/05/17,"Place in Indre By, København",2017-05-24T12:29:52+02:00,2017-05-24T12:47:57+02:00,1085,55.687688,12.597841,,
24/05/17,"Place in Østerport, København",2017-05-24T12:47:58+02:00,2017-05-24T12:59:20+02:00,682,55.688005,12.596253,,
24/05/17,"Place in Østerport, København",2017-05-24T12:59:21+02:00,2017-05-24T17:04:03+02:00,14682,55.687368,12.591419,,
24/05/17,"Place in Christianshavn, København",2017-05-24T17:17:19+02:00,2017-05-24T18:46:33+02:00,5354,55.67439,12.59182,,
24/05/17,"Place in Vesterbro, København",2017-05-24T19:04:22+02:00,2017-05-24T19:25:43+02:00,1281,55.667733,12.548608,,
24/05/17,"Place in Christianshavn, København",2017-05-24T19:41:16+02:00,2017-05-25T00:00:00+02:00,15524,55.67439,12.59182,,
25/05/17,"Place in Christianshavn, København",2017-05-25T00:00:00+02:00,2017-05-25T14:16:04+02:00,51364,55.67439,12.59182,,
25/05/17,"Place in Centrum, København",2017-05-25T14:23:57+02:00,2017-05-25T16:20:30+02:00,6993,55.681484,12.572623,,
25/05/17,"Place in Centrum, København",2017-05-25T16:34:18+02:00,2017-05-25T17:55:19+02:00,4861,55.678824,12.579161,,
25/05/17,"Place in Centrum, København",2017-05-25T17:59:34+02:00,2017-05-25T18:25:16+02:00,1542,55.678713,12.574345,,
25/05/17,"Place in Nørrebro, København",2017-05-25T18:45:32+02:00,2017-05-25T19:47:10+02:00,3698,55.690613,12.5601,,
25/05/17,"Place in Christianshavn, København",2017-05-25T20:07:16+02:00,2017-05-26T00:00:00+02:00,13964,55.67439,12.59182,,
26/05/17,"Place in Christianshavn, København",2017-05-26T00:00:00+02:00,2017-05-26T07:57:20+02:00,28640,55.67439,12.59182,,
26/05/17,"Place in Østerport, København",2017-05-26T08:06:17+02:00,2017-05-26T12:23:46+02:00,15449,55.687368,12.591419,,
26/05/17,"Place in Indre By, København",2017-05-26T12:32:37+02:00,2017-05-26T13:03:40+02:00,1863,55.687688,12.597841,,
26/05/17,"Place in Østerport, København",2017-05-26T13:12:54+02:00,2017-05-26T16:33:16+02:00,12022,55.687368,12.591419,,
26/05/17,"Place in Christianshavn, København",2017-05-26T16:43:35+02:00,2017-05-26T21:14:37+02:00,16262,55.67439,12.59182,,
26/05/17,"Place in Centrum, København",2017-05-26T21:21:31+02:00,2017-05-26T21:54:12+02:00,1961,55.676692,12.575936,,
26/05/17,"Place in Centrum, København",2017-05-26T21:57:12+02:00,2017-05-26T22:18:29+02:00,1277,55.676419,12.568967,,
26/05/17,"Place in Centrum, København",2017-05-26T22:36:17+02:00,2017-05-27T00:00:00+02:00,5023,55.676692,12.575936,,
27/05/17,"Place in Centrum, København",2017-05-27T00:00:00+02:00,2017-05-27T00:14:40+02:00,880,55.676692,12.575936,,
27/05/17,"Place in Indre By, København",2017-05-27T00:36:07+02:00,2017-05-27T00:52:14+02:00,967,55.683008,12.5709,,
27/05/17,"Place in Indre By, København",2017-05-27T01:06:29+02:00,2017-05-27T01:15:33+02:00,544,55.681582,12.581955,,
27/05/17,"Place in Centrum, København",2017-05-27T01:21:23+02:00,2017-05-27T01:34:30+02:00,787,55.676287,12.574589,,
27/05/17,"Place in Christianshavn, København",2017-05-27T01:42:12+02:00,2017-05-27T10:30:10+02:00,31678,55.67439,12.59182,,
27/05/17,"Place in Christianshavn, København",2017-05-27T10:30:11+02:00,2017-05-27T10:45:38+02:00,927,55.672395,12.591317,,
27/05/17,"Place in Christianshavn, København",2017-05-27T10:50:51+02:00,2017-05-27T19:49:17+02:00,32306,55.67439,12.59182,,
27/05/17,"Place in Vesterbro, København",2017-05-27T20:44:24+02:00,2017-05-27T21:07:07+02:00,1363,55.667429,12.546198,,
27/05/17,Place in Copenhagen,2017-05-27T21:26:01+02:00,2017-05-27T21:40:00+02:00,839,55.667834,12.527266,,
27/05/17,Place in Copenhagen,2017-05-27T21:47:02+02:00,2017-05-27T21:52:19+02:00,317,55.667489,12.517149,,
27/05/17,Place in Copenhagen,2017-05-27T21:58:25+02:00,2017-05-27T21:58:51+02:00,26,55.667,12.523763,,
27/05/17,Place in Copenhagen,2017-05-27T22:05:15+02:00,2017-05-27T22:36:08+02:00,1853,55.667975,12.525666,,
27/05/17,"Place in Vesterbro, København",2017-05-27T23:01:57+02:00,2017-05-27T23:07:05+02:00,308,55.668206,12.544096,,
27/05/17,Place in Copenhagen,2017-05-27T23:07:06+02:00,2017-05-28T00:00:00+02:00,3174,55.665947,12.543425,,
28/05/17,Place in Copenhagen,2017-05-28T00:00:00+02:00,2017-05-28T00:26:28+02:00,1588,55.665947,12.543425,,
28/05/17,"Place in Christianshavn, København",2017-05-28T10:28:10+02:00,2017-05-28T22:35:51+02:00,43661,55.67439,12.59182,,
28/05/17,"Place in Christianshavn, København",2017-05-28T23:15:14+02:00,2017-05-29T00:00:00+02:00,2686,55.67439,12.59182,,
