Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
10/07/17,Place in Kupiskis,2017-07-10T00:00:00+02:00,2017-07-10T12:44:10+02:00,45850,55.857765,24.982145,,
10/07/17,Place in Kupiskis,2017-07-10T12:57:13+02:00,2017-07-10T13:33:29+02:00,2176,55.83864,24.976781,,
10/07/17,Place in Anyksciai,2017-07-10T16:43:54+02:00,2017-07-10T18:30:27+02:00,6393,55.497667,25.043591,,
10/07/17,Place in Ukmerge,2017-07-10T20:23:53+02:00,2017-07-10T20:46:47+02:00,1374,55.25985,24.791051,,
10/07/17,Place in Vepriai,2017-07-10T21:49:19+02:00,2017-07-11T00:00:00+02:00,7841,55.136139,24.749306,,
11/07/17,Place in Vepriai,2017-07-11T00:00:00+02:00,2017-07-11T09:52:40+02:00,35560,55.136139,24.749306,,
11/07/17,Place in Rusiai,2017-07-11T11:16:04+02:00,2017-07-11T11:28:48+02:00,764,54.948059,24.674693,,
11/07/17,Place in Zasliai,2017-07-11T12:22:59+02:00,2017-07-11T13:10:06+02:00,2827,54.864896,24.589256,,
11/07/17,Place in Alytus,2017-07-11T14:29:41+02:00,2017-07-11T19:04:35+02:00,16494,54.394916,24.041649,,
11/07/17,Place in Alytus,2017-07-11T19:15:55+02:00,2017-07-11T20:41:00+02:00,5105,54.396186,24.047774,,
11/07/17,Place in Alytus,2017-07-11T20:41:01+02:00,2017-07-11T20:51:20+02:00,619,54.396132,24.049177,,
11/07/17,Place in Alytus,2017-07-11T21:02:44+02:00,2017-07-12T00:00:00+02:00,10636,54.394688,24.041334,,
12/07/17,Place in Alytus,2017-07-12T00:00:00+02:00,2017-07-12T11:18:43+02:00,40723,54.394688,24.041334,,
12/07/17,Place in Miroslavas,2017-07-12T12:30:28+02:00,2017-07-12T12:56:27+02:00,1559,54.288972,23.909535,,
12/07/17,Place in Leipalingis,2017-07-12T14:34:12+02:00,2017-07-12T16:18:07+02:00,6235,54.136297,23.949511,,
12/07/17,Place in Druskieniki,2017-07-12T17:16:47+02:00,2017-07-12T17:27:22+02:00,635,54.023571,23.972636,,
12/07/17,Place in Druskieniki,2017-07-12T17:27:23+02:00,2017-07-12T17:35:23+02:00,480,54.02207,23.973397,,
12/07/17,Place in Druskininkai,2017-07-12T18:31:58+02:00,2017-07-12T19:01:45+02:00,1787,53.940611,23.966076,,
12/07/17,Place in Druskininkai,2017-07-12T19:05:03+02:00,2017-07-12T19:09:03+02:00,240,53.941476,23.968709,,
12/07/17,Place in Druskininkai,2017-07-12T19:13:23+02:00,2017-07-12T19:23:03+02:00,580,53.943094,23.975491,,
12/07/17,Place in Druskininkai,2017-07-12T20:54:56+02:00,2017-07-13T00:00:00+02:00,11104,54.037208,23.892877,,
13/07/17,Place in Druskininkai,2017-07-13T00:00:00+02:00,2017-07-13T11:49:34+02:00,42574,54.037208,23.892877,,
13/07/17,Place in Leipalingis,2017-07-13T12:07:43+02:00,2017-07-13T12:11:28+02:00,225,54.043746,23.872821,,
13/07/17,Place in Leipalingis,2017-07-13T12:19:48+02:00,2017-07-13T12:24:47+02:00,299,54.037125,23.864373,,
13/07/17,Place in Leipalingis,2017-07-13T12:58:04+02:00,2017-07-13T13:02:54+02:00,290,54.062712,23.821328,,
13/07/17,Place in Berzniki,2017-07-13T14:40:08+02:00,2017-07-13T14:49:47+02:00,579,54.045512,23.526428,,
13/07/17,Place in Berzniki,2017-07-13T15:18:45+02:00,2017-07-13T15:29:54+02:00,669,54.081213,23.468494,,
13/07/17,Place in Berzniki,2017-07-13T15:42:24+02:00,2017-07-13T17:56:39+02:00,8055,54.081201,23.464846,,
13/07/17,Place in Berzniki,2017-07-13T17:57:42+02:00,2017-07-13T18:01:43+02:00,241,54.081213,23.468494,,
13/07/17,Place in Płaska,2017-07-13T19:50:13+02:00,2017-07-13T20:10:04+02:00,1191,53.903137,23.244763,,
13/07/17,Place in Sztabin,2017-07-13T21:49:11+02:00,2017-07-13T21:52:12+02:00,181,53.757081,23.127551,,
13/07/17,Place in Sztabin,2017-07-13T22:27:00+02:00,2017-07-14T00:00:00+02:00,5580,53.738374,23.106468,,
14/07/17,Place in Sztabin,2017-07-14T00:00:00+02:00,2017-07-14T12:19:27+02:00,44367,53.738374,23.106468,,
14/07/17,Place in Stare Dolistowo,2017-07-14T14:20:36+02:00,2017-07-14T15:23:01+02:00,3745,53.547413,22.900103,,
14/07/17,Place in Korycin,2017-07-14T17:10:05+02:00,2017-07-14T18:03:40+02:00,3215,53.402169,23.164066,,
14/07/17,Place in Czarna Białostocka,2017-07-14T18:58:13+02:00,2017-07-14T19:07:15+02:00,542,53.307265,23.258767,,
14/07/17,Place in Czarna Białostocka,2017-07-14T19:13:43+02:00,2017-07-14T19:35:34+02:00,1311,53.297697,23.277753,,
14/07/17,Place in Supraśl gmina,2017-07-14T21:25:28+02:00,2017-07-15T00:00:00+02:00,9272,53.107608,23.254679,,
15/07/17,Place in Supraśl gmina,2017-07-15T00:00:00+02:00,2017-07-15T11:54:16+02:00,42856,53.107608,23.254679,,
15/07/17,Place in Juchnowiec Koscielny,2017-07-15T12:46:35+02:00,2017-07-15T13:37:52+02:00,3077,53.076785,23.205087,,
15/07/17,Place in Bielsk Podlaski,2017-07-15T15:23:39+02:00,2017-07-15T15:59:15+02:00,2136,52.776356,23.185496,,
15/07/17,Place in Bielsk,2017-07-15T17:30:46+02:00,2017-07-15T18:51:04+02:00,4818,52.617572,23.133585,,
15/07/17,Place in Milejczyce,2017-07-15T19:47:31+02:00,2017-07-15T19:52:02+02:00,271,52.509536,23.143893,,
15/07/17,Place in Nurzec-Stacja,2017-07-15T20:12:19+02:00,2017-07-15T20:15:57+02:00,218,52.478946,23.162748,,
15/07/17,Place in Nurzec-Stacja,2017-07-15T20:48:26+02:00,2017-07-16T00:00:00+02:00,11494,52.419361,23.175818,,
16/07/17,Place in Nurzec-Stacja,2017-07-16T00:00:00+02:00,2017-07-16T10:59:59+02:00,39599,52.419361,23.175818,,
16/07/17,Place in Mielnik,2017-07-16T11:34:51+02:00,2017-07-16T11:39:51+02:00,300,52.349955,23.121766,,
16/07/17,Place in Mielnik,2017-07-16T12:55:03+02:00,2017-07-16T13:03:20+02:00,497,52.282629,23.167029,,
16/07/17,Place in Mielnik,2017-07-16T13:41:25+02:00,2017-07-16T14:11:13+02:00,1788,52.317932,23.050256,,
16/07/17,Place in Sarnaki,2017-07-16T14:11:14+02:00,2017-07-16T14:59:27+02:00,2893,52.315341,23.04776,,
16/07/17,Place in Biała Podlaska,2017-07-16T16:46:22+02:00,2017-07-16T17:00:58+02:00,876,52.049951,23.107198,,
16/07/17,Place in Biała Podlaska,2017-07-16T17:00:59+02:00,2017-07-16T17:48:23+02:00,2844,52.049792,23.111643,,
16/07/17,Place in Biała Podlaska,2017-07-16T17:59:44+02:00,2017-07-16T18:47:31+02:00,2867,52.039046,23.120206,,
16/07/17,Place in Jusaki,2017-07-16T20:14:17+02:00,2017-07-16T20:23:48+02:00,571,51.874224,23.201554,,
16/07/17,Place in Wisznice,2017-07-16T20:35:55+02:00,2017-07-17T00:00:00+02:00,12245,51.843137,23.216102,,
