Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
08/05/17,"Place in Christianshavn, København",2017-05-08T00:00:00+02:00,2017-05-08T08:01:44+02:00,28904,55.67439,12.59182,,
08/05/17,"Place in Østerport, København",2017-05-08T08:09:07+02:00,2017-05-08T12:14:46+02:00,14739,55.687368,12.591419,,
08/05/17,"Place in Indre By, København",2017-05-08T12:20:22+02:00,2017-05-08T12:57:14+02:00,2212,55.687688,12.597841,,
08/05/17,"Place in Østerport, København",2017-05-08T13:04:53+02:00,2017-05-08T16:45:29+02:00,13236,55.687368,12.591419,,
08/05/17,"Place in Christianshavn, København",2017-05-08T16:57:36+02:00,2017-05-09T00:00:00+02:00,25344,55.67439,12.59182,,
09/05/17,"Place in Christianshavn, København",2017-05-09T00:00:00+02:00,2017-05-09T07:58:09+02:00,28689,55.67439,12.59182,,
09/05/17,"Place in Christianshavn, København",2017-05-09T07:58:10+02:00,2017-05-09T09:37:07+02:00,5937,55.674805,12.592603,,
09/05/17,Place in Kongens Lyngby,2017-05-09T10:21:39+02:00,2017-05-09T10:37:36+02:00,957,55.785622,12.524445,,
09/05/17,Place in Kongens Lyngby,2017-05-09T10:42:56+02:00,2017-05-09T12:38:27+02:00,6931,55.785177,12.520278,,
09/05/17,Place in Kongens Lyngby,2017-05-09T12:46:08+02:00,2017-05-09T13:13:38+02:00,1650,55.786811,12.524389,,
09/05/17,Place in Kongens Lyngby,2017-05-09T13:16:10+02:00,2017-05-09T23:23:06+02:00,36416,55.785177,12.520278,,
09/05/17,Place in Kongens Lyngby,2017-05-09T23:29:39+02:00,2017-05-09T23:34:58+02:00,319,55.785945,12.525357,,
10/05/17,"Place in Christianshavn, København",2017-05-10T00:19:26+02:00,2017-05-10T07:49:46+02:00,27020,55.67439,12.59182,,
10/05/17,"Place in Østerport, København",2017-05-10T07:59:49+02:00,2017-05-10T11:57:47+02:00,14278,55.687368,12.591419,,
10/05/17,Place in Kongens Lyngby,2017-05-10T12:54:47+02:00,2017-05-10T13:08:29+02:00,822,55.783588,12.518219,,
10/05/17,Place in Kongens Lyngby,2017-05-10T13:12:21+02:00,2017-05-10T13:27:00+02:00,879,55.7864,12.52506,,
10/05/17,Place in Kongens Lyngby,2017-05-10T13:27:01+02:00,2017-05-10T13:39:12+02:00,731,55.785869,12.523583,,
10/05/17,"Place in Indre By, København",2017-05-10T14:19:07+02:00,2017-05-10T14:26:44+02:00,457,55.679694,12.563952,,
10/05/17,"Place in Indre By, København",2017-05-10T14:36:20+02:00,2017-05-10T14:47:25+02:00,665,55.683745,12.571323,,
10/05/17,"Place in Indre By, København",2017-05-10T14:51:41+02:00,2017-05-10T14:54:07+02:00,146,55.685719,12.567905,,
10/05/17,Place in Gentofte,2017-05-10T15:35:00+02:00,2017-05-10T17:01:35+02:00,5195,55.753531,12.519848,,
10/05/17,"Place in Indre By, København",2017-05-10T17:31:50+02:00,2017-05-10T17:40:22+02:00,512,55.682124,12.580935,,
10/05/17,"Place in Christianshavn, København",2017-05-10T17:46:33+02:00,2017-05-10T17:57:33+02:00,660,55.673445,12.592535,,
10/05/17,"Place in Christianshavn, København",2017-05-10T17:57:34+02:00,2017-05-10T20:58:57+02:00,10883,55.67439,12.59182,,
10/05/17,"Place in Christianshavn, København",2017-05-10T21:40:55+02:00,2017-05-11T00:00:00+02:00,8345,55.67439,12.59182,,
11/05/17,"Place in Christianshavn, København",2017-05-11T00:00:00+02:00,2017-05-11T08:02:10+02:00,28930,55.67439,12.59182,,
11/05/17,"Place in Østerport, København",2017-05-11T08:14:49+02:00,2017-05-11T11:06:24+02:00,10295,55.687368,12.591419,,
11/05/17,"Place in Østerport, København",2017-05-11T11:06:25+02:00,2017-05-11T12:23:25+02:00,4620,55.687969,12.591693,,
11/05/17,"Place in Indre By, København",2017-05-11T12:30:20+02:00,2017-05-11T13:00:46+02:00,1826,55.687688,12.597841,,
11/05/17,"Place in Østerport, København",2017-05-11T13:06:14+02:00,2017-05-11T16:38:14+02:00,12720,55.687368,12.591419,,
11/05/17,"Place in Indre By, København",2017-05-11T16:41:59+02:00,2017-05-11T16:57:31+02:00,932,55.679422,12.58529,,
11/05/17,"Place in Christianshavn, København",2017-05-11T17:05:14+02:00,2017-05-11T17:54:13+02:00,2939,55.67439,12.59182,,
11/05/17,"Place in Christianshavn, København",2017-05-11T17:57:39+02:00,2017-05-11T18:46:28+02:00,2929,55.674233,12.593444,,
11/05/17,"Place in Christianshavn, København",2017-05-11T18:46:29+02:00,2017-05-11T21:28:23+02:00,9714,55.67439,12.59182,,
11/05/17,"Place in Christianshavn, København",2017-05-11T21:28:24+02:00,2017-05-11T21:37:22+02:00,538,55.672154,12.592267,,
11/05/17,Place in Copenhagen,2017-05-11T21:50:49+02:00,2017-05-11T23:44:16+02:00,6807,55.679047,12.615241,,
