Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
03/06/17,"Place in Centrum, København",2017-06-03T13:01:07+02:00,2017-06-03T13:07:18+02:00,371,55.679455,12.580581,,
03/06/17,"Place in Centrum, København",2017-06-03T13:14:12+02:00,2017-06-03T13:17:41+02:00,209,55.678824,12.579161,,
03/06/17,"Place in Centrum, København",2017-06-03T13:21:39+02:00,2017-06-03T14:00:17+02:00,2318,55.678704,12.576727,,
03/06/17,"Place in Centrum, København",2017-06-03T14:08:53+02:00,2017-06-03T15:29:07+02:00,4814,55.679348,12.579783,,
03/06/17,"Place in Christianshavn, København",2017-06-03T16:00:15+02:00,2017-06-03T16:20:48+02:00,1233,55.67439,12.59182,,
03/06/17,"Place in Christianshavn, København",2017-06-03T16:20:49+02:00,2017-06-03T17:10:56+02:00,3007,55.675809,12.593242,,
03/06/17,"Place in Christianshavn, København",2017-06-03T17:26:57+02:00,2017-06-03T18:33:57+02:00,4020,55.679596,12.598035,,
03/06/17,"Place in Christianshavn, København",2017-06-03T18:49:01+02:00,2017-06-03T19:03:54+02:00,893,55.67439,12.59182,,
03/06/17,"Place in Christianshavn, København",2017-06-03T19:13:32+02:00,2017-06-03T19:48:35+02:00,2103,55.67439,12.59182,,
03/06/17,"Place in Indre By, København",2017-06-03T20:06:00+02:00,2017-06-03T23:26:24+02:00,12024,55.681989,12.593893,,
03/06/17,"Place in Christianshavn, København",2017-06-03T23:59:36+02:00,2017-06-04T00:00:00+02:00,24,55.67439,12.59182,,
04/06/17,"Place in Christianshavn, København",2017-06-04T00:00:00+02:00,2017-06-04T09:29:02+02:00,34142,55.67439,12.59182,,
04/06/17,"Place in Christianshavn, København",2017-06-04T10:00:55+02:00,2017-06-04T10:07:46+02:00,411,55.674643,12.59806,,
04/06/17,"Place in Christianshavn, København",2017-06-04T10:07:47+02:00,2017-06-04T10:20:17+02:00,750,55.673572,12.599705,,
04/06/17,"Place in Christianshavn, København",2017-06-04T10:30:29+02:00,2017-06-04T11:32:16+02:00,3707,55.67439,12.59182,,
04/06/17,"Place in Indre By, København",2017-06-04T11:47:09+02:00,2017-06-04T12:50:33+02:00,3804,55.674268,12.580189,,
04/06/17,"Place in Indre By, København",2017-06-04T12:54:10+02:00,2017-06-04T12:58:39+02:00,269,55.675126,12.580028,,
04/06/17,"Place in Indre By, København",2017-06-04T13:13:41+02:00,2017-06-04T13:29:03+02:00,922,55.674754,12.57467,,
04/06/17,"Place in Centrum, København",2017-06-04T13:34:51+02:00,2017-06-04T13:47:08+02:00,737,55.674647,12.573502,,
04/06/17,"Place in Indre By, København",2017-06-04T13:47:08+02:00,2017-06-04T14:14:42+02:00,1654,55.674404,12.574828,,
04/06/17,"Place in Christianshavn, København",2017-06-04T14:50:31+02:00,2017-06-04T17:34:19+02:00,9828,55.67439,12.59182,,
04/06/17,"Place in Nørrebro, København",2017-06-04T17:53:33+02:00,2017-06-04T19:22:53+02:00,5360,55.690264,12.558129,,
04/06/17,"Place in Indre By, København",2017-06-04T19:49:08+02:00,2017-06-04T19:51:08+02:00,120,55.681546,12.574839,,
04/06/17,"Place in Indre By, København",2017-06-04T20:17:04+02:00,2017-06-04T20:22:33+02:00,329,55.679538,12.591453,,
04/06/17,"Place in Indre By, København",2017-06-04T20:38:17+02:00,2017-06-04T20:48:49+02:00,632,55.681461,12.594679,,
04/06/17,"Place in Indre By, København",2017-06-04T20:48:50+02:00,2017-06-04T21:20:31+02:00,1901,55.681989,12.593893,,
04/06/17,"Place in Christianshavn, København",2017-06-04T21:43:09+02:00,2017-06-05T00:00:00+02:00,8211,55.67439,12.59182,,
